variant,experiment,ny,nx,tpb,coarsen,rep,time_ms
aos_scatter,qe_tiled,45000200,22054600,32,1,0,0.810592
aos_scatter,qe_tiled,45000200,22054600,32,1,1,0.817664
aos_scatter,qe_tiled,45000200,22054600,32,1,2,0.815296
aos_scatter,qe_tiled,45000200,22054600,32,1,3,0.813792
aos_scatter,qe_tiled,45000200,22054600,32,1,4,0.815904
aos_scatter,qe_tiled,45000200,22054600,32,1,5,0.816576
aos_scatter,qe_tiled,45000200,22054600,32,1,6,0.818976
aos_scatter,qe_tiled,45000200,22054600,32,1,7,0.815744
aos_scatter,qe_tiled,45000200,22054600,32,1,8,0.814144
aos_scatter,qe_tiled,45000200,22054600,32,1,9,0.816192
aos_scatter,qe_tiled,45000200,22054600,32,1,10,0.813120
aos_scatter,qe_tiled,45000200,22054600,32,1,11,0.817504
aos_scatter,qe_tiled,45000200,22054600,32,1,12,0.811968
aos_scatter,qe_tiled,45000200,22054600,32,1,13,0.814912
aos_scatter,qe_tiled,45000200,22054600,32,1,14,0.814208
aos_scatter,qe_tiled,45000200,22054600,32,1,15,0.815392
aos_scatter,qe_tiled,45000200,22054600,32,1,16,0.817024
aos_scatter,qe_tiled,45000200,22054600,32,1,17,0.814944
aos_scatter,qe_tiled,45000200,22054600,32,1,18,0.815552
aos_scatter,qe_tiled,45000200,22054600,32,1,19,0.813568
aos_scatter,qe_tiled,45000200,22054600,32,1,20,0.817888
aos_scatter,qe_tiled,45000200,22054600,32,1,21,0.816224
aos_scatter,qe_tiled,45000200,22054600,32,1,22,0.818464
aos_scatter,qe_tiled,45000200,22054600,32,1,23,0.815264
aos_scatter,qe_tiled,45000200,22054600,32,1,24,0.816800
aos_scatter,qe_tiled,45000200,22054600,32,1,25,0.815520
aos_scatter,qe_tiled,45000200,22054600,32,1,26,0.812320
aos_scatter,qe_tiled,45000200,22054600,32,1,27,0.817792
aos_scatter,qe_tiled,45000200,22054600,32,1,28,0.813344
aos_scatter,qe_tiled,45000200,22054600,32,1,29,0.814752
aos_scatter,qe_tiled,45000200,22054600,32,1,30,0.817952
aos_scatter,qe_tiled,45000200,22054600,32,1,31,0.816352
aos_scatter,qe_tiled,45000200,22054600,32,1,32,0.813472
aos_scatter,qe_tiled,45000200,22054600,32,1,33,0.810240
aos_scatter,qe_tiled,45000200,22054600,32,1,34,0.814464
aos_scatter,qe_tiled,45000200,22054600,32,1,35,0.814624
aos_scatter,qe_tiled,45000200,22054600,32,1,36,0.817216
aos_scatter,qe_tiled,45000200,22054600,32,1,37,0.812832
aos_scatter,qe_tiled,45000200,22054600,32,1,38,0.814400
aos_scatter,qe_tiled,45000200,22054600,32,1,39,0.812544
aos_scatter,qe_tiled,45000200,22054600,32,1,40,0.813792
aos_scatter,qe_tiled,45000200,22054600,32,1,41,0.813344
aos_scatter,qe_tiled,45000200,22054600,32,1,42,0.812448
aos_scatter,qe_tiled,45000200,22054600,32,1,43,0.814496
aos_scatter,qe_tiled,45000200,22054600,32,1,44,0.813088
aos_scatter,qe_tiled,45000200,22054600,32,1,45,0.815488
aos_scatter,qe_tiled,45000200,22054600,32,1,46,0.813920
aos_scatter,qe_tiled,45000200,22054600,32,1,47,0.815232
aos_scatter,qe_tiled,45000200,22054600,32,1,48,0.815040
aos_scatter,qe_tiled,45000200,22054600,32,1,49,0.817056
aos_scatter,qe_tiled,45000200,22054600,32,1,50,0.811872
aos_scatter,qe_tiled,45000200,22054600,32,1,51,0.815072
aos_scatter,qe_tiled,45000200,22054600,32,1,52,0.814624
aos_scatter,qe_tiled,45000200,22054600,32,1,53,0.815584
aos_scatter,qe_tiled,45000200,22054600,32,1,54,0.819520
aos_scatter,qe_tiled,45000200,22054600,32,1,55,0.818720
aos_scatter,qe_tiled,45000200,22054600,32,1,56,0.813536
aos_scatter,qe_tiled,45000200,22054600,32,1,57,0.816256
aos_scatter,qe_tiled,45000200,22054600,32,1,58,0.817856
aos_scatter,qe_tiled,45000200,22054600,32,1,59,0.813920
aos_scatter,qe_tiled,45000200,22054600,32,1,60,0.814080
aos_scatter,qe_tiled,45000200,22054600,32,1,61,0.809856
aos_scatter,qe_tiled,45000200,22054600,32,1,62,0.815232
aos_scatter,qe_tiled,45000200,22054600,32,1,63,0.813376
aos_scatter,qe_tiled,45000200,22054600,32,1,64,0.809504
aos_scatter,qe_tiled,45000200,22054600,32,1,65,0.812320
aos_scatter,qe_tiled,45000200,22054600,32,1,66,0.814560
aos_scatter,qe_tiled,45000200,22054600,32,1,67,0.816032
aos_scatter,qe_tiled,45000200,22054600,32,1,68,0.820448
aos_scatter,qe_tiled,45000200,22054600,32,1,69,0.817184
aos_scatter,qe_tiled,45000200,22054600,32,1,70,0.815552
aos_scatter,qe_tiled,45000200,22054600,32,1,71,0.816800
aos_scatter,qe_tiled,45000200,22054600,32,1,72,0.815328
aos_scatter,qe_tiled,45000200,22054600,32,1,73,0.816032
aos_scatter,qe_tiled,45000200,22054600,32,1,74,0.818560
aos_scatter,qe_tiled,45000200,22054600,32,1,75,0.819040
aos_scatter,qe_tiled,45000200,22054600,32,1,76,0.807680
aos_scatter,qe_tiled,45000200,22054600,32,1,77,0.814176
aos_scatter,qe_tiled,45000200,22054600,32,1,78,0.816640
aos_scatter,qe_tiled,45000200,22054600,32,1,79,0.816736
aos_scatter,qe_tiled,45000200,22054600,32,1,80,0.808384
aos_scatter,qe_tiled,45000200,22054600,32,1,81,0.810144
aos_scatter,qe_tiled,45000200,22054600,32,1,82,0.816160
aos_scatter,qe_tiled,45000200,22054600,32,1,83,0.817376
aos_scatter,qe_tiled,45000200,22054600,32,1,84,0.813664
aos_scatter,qe_tiled,45000200,22054600,32,1,85,0.817472
aos_scatter,qe_tiled,45000200,22054600,32,1,86,0.816032
