variant,experiment,ny,nx,tpb,coarsen,rep,time_ms
aos_scatter,qe,225001,110273,32,1,0,0.010912
aos_scatter,qe,225001,110273,32,1,1,0.008384
aos_scatter,qe,225001,110273,32,1,2,0.008448
aos_scatter,qe,225001,110273,32,1,3,0.008512
aos_scatter,qe,225001,110273,32,1,4,0.008480
aos_scatter,qe,225001,110273,32,1,5,0.008544
aos_scatter,qe,225001,110273,32,1,6,0.008448
aos_scatter,qe,225001,110273,32,1,7,0.008768
aos_scatter,qe,225001,110273,32,1,8,0.008512
aos_scatter,qe,225001,110273,32,1,9,0.008544
aos_scatter,qe,225001,110273,32,1,10,0.008576
aos_scatter,qe,225001,110273,32,1,11,0.009632
aos_scatter,qe,225001,110273,32,1,12,0.008352
aos_scatter,qe,225001,110273,32,1,13,0.010304
aos_scatter,qe,225001,110273,32,1,14,0.008640
aos_scatter,qe,225001,110273,32,1,15,0.008608
aos_scatter,qe,225001,110273,32,1,16,0.008864
aos_scatter,qe,225001,110273,32,1,17,0.009728
aos_scatter,qe,225001,110273,32,1,18,0.009664
aos_scatter,qe,225001,110273,32,1,19,0.009504
aos_scatter,qe,225001,110273,32,1,20,0.009504
aos_scatter,qe,225001,110273,32,1,21,0.009472
aos_scatter,qe,225001,110273,32,1,22,0.008608
aos_scatter,qe,225001,110273,32,1,23,0.008512
aos_scatter,qe,225001,110273,32,1,24,0.008736
aos_scatter,qe,225001,110273,32,1,25,0.009728
aos_scatter,qe,225001,110273,32,1,26,0.009408
aos_scatter,qe,225001,110273,32,1,27,0.009792
aos_scatter,qe,225001,110273,32,1,28,0.009984
aos_scatter,qe,225001,110273,32,1,29,0.009280
aos_scatter,qe,225001,110273,32,1,30,0.008384
aos_scatter,qe,225001,110273,32,1,31,0.008672
aos_scatter,qe,225001,110273,32,1,32,0.008352
aos_scatter,qe,225001,110273,32,1,33,0.009568
aos_scatter,qe,225001,110273,32,1,34,0.009280
aos_scatter,qe,225001,110273,32,1,35,0.009632
aos_scatter,qe,225001,110273,32,1,36,0.010624
aos_scatter,qe,225001,110273,32,1,37,0.010240
aos_scatter,qe,225001,110273,32,1,38,0.008512
aos_scatter,qe,225001,110273,32,1,39,0.011584
aos_scatter,qe,225001,110273,32,1,40,0.010464
aos_scatter,qe,225001,110273,32,1,41,0.009280
aos_scatter,qe,225001,110273,32,1,42,0.011296
aos_scatter,qe,225001,110273,32,1,43,0.010208
aos_scatter,qe,225001,110273,32,1,44,0.010400
aos_scatter,qe,225001,110273,32,1,45,0.009312
aos_scatter,qe,225001,110273,32,1,46,0.010336
aos_scatter,qe,225001,110273,32,1,47,0.011552
aos_scatter,qe,225001,110273,32,1,48,0.009696
aos_scatter,qe,225001,110273,32,1,49,0.009728
aos_scatter,qe,225001,110273,32,1,50,0.009408
aos_scatter,qe,225001,110273,32,1,51,0.010656
aos_scatter,qe,225001,110273,32,1,52,0.011584
aos_scatter,qe,225001,110273,32,1,53,0.011232
aos_scatter,qe,225001,110273,32,1,54,0.008736
aos_scatter,qe,225001,110273,32,1,55,0.010432
aos_scatter,qe,225001,110273,32,1,56,0.011392
aos_scatter,qe,225001,110273,32,1,57,0.009440
aos_scatter,qe,225001,110273,32,1,58,0.009216
aos_scatter,qe,225001,110273,32,1,59,0.009568
aos_scatter,qe,225001,110273,32,1,60,0.009888
aos_scatter,qe,225001,110273,32,1,61,0.009376
aos_scatter,qe,225001,110273,32,1,62,0.008608
aos_scatter,qe,225001,110273,32,1,63,0.008512
aos_scatter,qe,225001,110273,32,1,64,0.008672
aos_scatter,qe,225001,110273,32,1,65,0.009632
aos_scatter,qe,225001,110273,32,1,66,0.009696
aos_scatter,qe,225001,110273,32,1,67,0.009888
aos_scatter,qe,225001,110273,32,1,68,0.009248
aos_scatter,qe,225001,110273,32,1,69,0.009664
aos_scatter,qe,225001,110273,32,1,70,0.008608
aos_scatter,qe,225001,110273,32,1,71,0.008672
aos_scatter,qe,225001,110273,32,1,72,0.008640
aos_scatter,qe,225001,110273,32,1,73,0.009504
aos_scatter,qe,225001,110273,32,1,74,0.009440
aos_scatter,qe,225001,110273,32,1,75,0.009472
aos_scatter,qe,225001,110273,32,1,76,0.009632
aos_scatter,qe,225001,110273,32,1,77,0.009216
aos_scatter,qe,225001,110273,32,1,78,0.008608
aos_scatter,qe,225001,110273,32,1,79,0.010432
aos_scatter,qe,225001,110273,32,1,80,0.010432
aos_scatter,qe,225001,110273,32,1,81,0.010432
aos_scatter,qe,225001,110273,32,1,82,0.011456
aos_scatter,qe,225001,110273,32,1,83,0.011232
aos_scatter,qe,225001,110273,32,1,84,0.009792
aos_scatter,qe,225001,110273,32,1,85,0.008864
aos_scatter,qe,225001,110273,32,1,86,0.010464
aos_scatter,qe,225001,110273,32,1,87,0.009504
aos_scatter,qe,225001,110273,32,1,88,0.008608
aos_scatter,qe,225001,110273,32,1,89,0.009504
aos_scatter,qe,225001,110273,32,1,90,0.009504
aos_scatter,qe,225001,110273,32,1,91,0.009504
aos_scatter,qe,225001,110273,32,1,92,0.009536
aos_scatter,qe,225001,110273,32,1,93,0.009376
aos_scatter,qe,225001,110273,32,1,94,0.008832
aos_scatter,qe,225001,110273,32,1,95,0.008640
aos_scatter,qe,225001,110273,32,1,96,0.008416
aos_scatter,qe,225001,110273,32,1,97,0.009440
aos_scatter,qe,225001,110273,32,1,98,0.009600
aos_scatter,qe,225001,110273,32,1,99,0.009760
aos_sorted,qe,225001,110273,32,1,0,0.009344
aos_sorted,qe,225001,110273,32,1,1,0.009248
aos_sorted,qe,225001,110273,32,1,2,0.008096
aos_sorted,qe,225001,110273,32,1,3,0.009856
aos_sorted,qe,225001,110273,32,1,4,0.009312
