variant,experiment,ny,nx,tpb,coarsen,rep,time_ms
aos_scatter,qe_tiled,45000200,22054600,36,1,0,6.460190
aos_scatter,qe_tiled,45000200,22054600,36,1,1,6.380796
aos_scatter,qe_tiled,45000200,22054600,36,1,2,6.372213
aos_scatter,qe_tiled,45000200,22054600,36,1,3,6.481886
aos_scatter,qe_tiled,45000200,22054600,36,1,4,6.284952
aos_scatter,qe_tiled,45000200,22054600,36,1,5,6.441832
aos_scatter,qe_tiled,45000200,22054600,36,1,6,6.309986
aos_scatter,qe_tiled,45000200,22054600,36,1,7,6.471872
aos_scatter,qe_tiled,45000200,22054600,36,1,8,6.423950
aos_scatter,qe_tiled,45000200,22054600,36,1,9,6.350040
aos_scatter,qe_tiled,45000200,22054600,36,1,10,6.352901
aos_scatter,qe_tiled,45000200,22054600,36,1,11,6.268978
aos_scatter,qe_tiled,45000200,22054600,36,1,12,6.336927
aos_scatter,qe_tiled,45000200,22054600,36,1,13,6.318092
aos_scatter,qe_tiled,45000200,22054600,36,1,14,6.347895
aos_scatter,qe_tiled,45000200,22054600,36,1,15,6.308079
aos_scatter,qe_tiled,45000200,22054600,36,1,16,6.340981
aos_scatter,qe_tiled,45000200,22054600,36,1,17,6.387949
aos_scatter,qe_tiled,45000200,22054600,36,1,18,6.346941
aos_scatter,qe_tiled,45000200,22054600,36,1,19,6.346941
aos_scatter,qe_tiled,45000200,22054600,36,1,20,6.355047
aos_scatter,qe_tiled,45000200,22054600,36,1,21,6.285191
aos_scatter,qe_tiled,45000200,22054600,36,1,22,6.432056
aos_scatter,qe_tiled,45000200,22054600,36,1,23,6.268024
aos_scatter,qe_tiled,45000200,22054600,36,1,24,6.397009
aos_scatter,qe_tiled,45000200,22054600,36,1,25,6.405115
aos_scatter,qe_tiled,45000200,22054600,36,1,26,6.296158
aos_scatter,qe_tiled,45000200,22054600,36,1,27,6.292820
aos_scatter,qe_tiled,45000200,22054600,36,1,28,6.357908
aos_scatter,qe_tiled,45000200,22054600,36,1,29,6.356001
aos_scatter,qe_tiled,45000200,22054600,36,1,30,6.294966
aos_scatter,qe_tiled,45000200,22054600,36,1,31,6.335020
aos_scatter,qe_tiled,45000200,22054600,36,1,32,6.412029
aos_scatter,qe_tiled,45000200,22054600,36,1,33,6.360054
aos_scatter,qe_tiled,45000200,22054600,36,1,34,6.377935
