variant,tblock,coarsen,rep,time_ms
gpu_shared_bec_aos,32,1,63,0.692723
gpu_shared_bec_aos,32,1,64,0.700764
gpu_shared_bec_aos,32,1,65,0.693844
gpu_shared_bec_aos,32,1,66,0.693284
gpu_shared_bec_aos,32,1,67,0.699923
gpu_shared_bec_aos,32,1,68,0.695883
gpu_shared_bec_aos,32,1,69,0.692044
gpu_shared_bec_aos,32,1,70,0.693964
gpu_shared_bec_aos,32,1,71,0.693884
gpu_shared_bec_aos,32,1,72,0.694643
gpu_shared_bec_aos,32,1,73,0.698564
gpu_shared_bec_aos,32,1,74,0.693844
gpu_shared_bec_aos,32,1,75,0.696284
gpu_shared_bec_aos,32,1,76,0.697923
gpu_shared_bec_aos,32,1,77,0.695403
gpu_shared_bec_aos,32,1,78,0.695324
gpu_shared_bec_aos,32,1,79,0.694324
gpu_shared_bec_aos,32,1,80,0.696644
gpu_shared_bec_aos,32,1,81,0.695643
gpu_shared_bec_aos,32,1,82,0.699884
gpu_shared_bec_aos,32,1,83,0.695484
gpu_shared_bec_aos,32,1,84,0.695804
gpu_shared_bec_aos,32,1,85,0.700444
gpu_shared_bec_aos,32,1,86,0.694883
gpu_shared_bec_aos,32,1,87,0.700564
gpu_shared_bec_aos,32,1,88,0.697444
gpu_shared_bec_aos,32,1,89,0.694484
gpu_shared_bec_aos,32,1,90,0.697043
gpu_shared_bec_aos,32,1,91,0.695443
gpu_shared_bec_aos,32,1,92,0.701004
gpu_shared_bec_aos,32,1,93,0.697044
gpu_shared_bec_aos,32,1,94,0.698804
gpu_shared_bec_aos,32,1,95,0.696763
gpu_shared_bec_aos,32,1,96,0.697323
gpu_shared_bec_aos,32,1,97,0.693444
gpu_shared_bec_aos,32,1,98,0.698644
gpu_shared_bec_aos,32,1,99,0.697604
gpu_shared_bec_aos_u,32,1,0,0.703124
gpu_shared_bec_aos_u,32,1,1,0.695364
gpu_shared_bec_aos_u,32,1,2,0.696244
gpu_shared_bec_aos_u,32,1,3,0.697803
gpu_shared_bec_aos_u,32,1,4,0.691764
gpu_shared_bec_aos_u,32,1,5,0.696804
gpu_shared_bec_aos_u,32,1,6,0.693884
gpu_shared_bec_aos_u,32,1,7,0.698044
gpu_shared_bec_aos_u,32,1,8,0.698523
gpu_shared_bec_aos_u,32,1,9,0.695403
gpu_shared_bec_aos_u,32,1,10,0.696244
gpu_shared_bec_aos_u,32,1,11,0.695164
gpu_shared_bec_aos_u,32,1,12,0.696244
gpu_shared_bec_aos_u,32,1,13,0.691403
gpu_shared_bec_aos_u,32,1,14,0.695003
gpu_shared_bec_aos_u,32,1,15,0.698244
gpu_shared_bec_aos_u,32,1,16,0.695124
gpu_shared_bec_aos_u,32,1,17,0.694764
gpu_shared_bec_aos_u,32,1,18,0.697644
gpu_shared_bec_aos_u,32,1,19,0.698643
gpu_shared_bec_aos_u,32,1,20,0.697164
gpu_shared_bec_aos_u,32,1,21,0.696004
gpu_shared_bec_aos_u,32,1,22,0.694444
gpu_shared_bec_aos_u,32,1,23,0.696604
gpu_shared_bec_aos_u,32,1,24,0.695804
gpu_shared_bec_aos_u,32,1,25,0.701523
gpu_shared_bec_aos_u,32,1,26,0.713164
gpu_shared_bec_aos_u,32,1,27,0.696924
gpu_shared_bec_aos_u,32,1,28,0.697924
gpu_shared_bec_aos_u,32,1,29,0.696084
gpu_shared_bec_aos_u,32,1,30,0.693724
gpu_shared_bec_aos_u,32,1,31,0.697163
gpu_shared_bec_aos_u,32,1,32,0.696564
gpu_shared_bec_aos_u,32,1,33,0.693924
gpu_shared_bec_aos_u,32,1,34,0.695964
gpu_shared_bec_aos_u,32,1,35,0.697644
gpu_shared_bec_aos_u,32,1,36,0.694684
gpu_shared_bec_aos_u,32,1,37,0.695243
gpu_shared_bec_aos_u,32,1,38,0.694644
gpu_shared_bec_aos_u,32,1,39,0.695844
gpu_shared_bec_aos_u,32,1,40,0.696324
gpu_shared_bec_aos_u,32,1,41,0.697244
gpu_shared_bec_aos_u,32,1,42,0.699123
gpu_shared_bec_aos_u,32,1,43,0.693283
gpu_shared_bec_aos_u,32,1,44,0.693204
gpu_shared_bec_aos_u,32,1,45,0.696484
gpu_shared_bec_aos_u,32,1,46,0.693404
gpu_shared_bec_aos_u,32,1,47,0.695444
gpu_shared_bec_aos_u,32,1,48,0.700003
gpu_shared_bec_aos_u,32,1,49,0.693044
gpu_shared_bec_aos_u,32,1,50,0.699044
gpu_shared_bec_aos_u,32,1,51,0.697484
gpu_shared_bec_aos_u,32,1,52,0.691724
gpu_shared_bec_aos_u,32,1,53,0.696604
gpu_shared_bec_aos_u,32,1,54,0.694203
gpu_shared_bec_aos_u,32,1,55,0.700244
gpu_shared_bec_aos_u,32,1,56,0.691404
gpu_shared_bec_aos_u,32,1,57,0.695684
gpu_shared_bec_aos_u,32,1,58,0.695964
gpu_shared_bec_aos_u,32,1,59,0.695243
gpu_shared_bec_aos_u,32,1,60,0.696363
gpu_shared_bec_aos_u,32,1,61,0.693564
gpu_shared_bec_aos_u,32,1,62,0.697404
gpu_shared_bec_aos_u,32,1,63,0.696484
gpu_shared_bec_aos_u,32,1,64,0.699684
gpu_shared_bec_aos_u,32,1,65,0.694643
gpu_shared_bec_aos_u,32,1,66,0.697684
gpu_shared_bec_aos_u,32,1,67,0.698404
gpu_shared_bec_aos_u,32,1,68,0.696164
gpu_shared_bec_aos_u,32,1,69,0.695804
gpu_shared_bec_aos_u,32,1,70,0.697804
gpu_shared_bec_aos_u,32,1,71,0.692003
gpu_shared_bec_aos_u,32,1,72,0.695124
gpu_shared_bec_aos_u,32,1,73,0.692764
gpu_shared_bec_aos_u,32,1,74,0.695004
