backend,variant,nlev,nproma,cell_dist,config_label,TX,TY,BX,BY,run_id,time_ms
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,33,0.237181
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,34,0.236401
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,35,0.224351
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,36,0.205051
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,37,0.257211
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,38,0.222761
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,39,0.240321
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,40,0.223161
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,41,0.213511
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,42,0.229401
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,43,0.228141
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,44,0.226561
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,45,0.229601
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,46,0.224221
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,47,0.230051
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,48,0.211961
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,49,0.245911
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,50,0.217181
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,51,0.231231
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,52,0.223961
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,53,0.237041
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,54,0.232691
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,55,0.228761
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,56,0.211711
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,57,0.225321
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,58,0.242161
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,59,0.229801
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,60,0.219851
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,61,0.216191
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,62,0.222791
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,63,0.217371
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,64,0.226491
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,65,0.212721
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,66,0.232891
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,67,0.228241
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,68,0.225291
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,69,0.231361
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,70,0.210261
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,71,0.220871
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,72,0.220761
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,73,0.230671
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,74,0.221961
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,75,0.232281
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,76,0.219921
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,77,0.240241
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,78,0.236281
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,79,0.213681
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,80,0.225551
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,81,0.225791
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,82,0.227441
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,83,0.228011
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,84,0.234441
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,85,0.222521
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,86,0.246391
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,87,0.232401
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,88,0.227081
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,89,0.227981
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,90,0.242761
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,91,0.220161
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,92,0.241481
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,93,0.219501
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,94,0.230701
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,95,0.227551
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,96,0.250001
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,97,0.229331
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,98,0.233251
gpu,4,90,81920,normal_var1,2x2_32x4,2,2,32,4,99,0.225471
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,0,0.313842
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,1,0.315082
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,2,0.327962
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,3,0.324362
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,4,0.312842
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,5,0.303381
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,6,0.299101
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,7,0.292881
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,8,0.306102
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,9,0.313002
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,10,0.320122
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,11,0.331962
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,12,0.313442
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,13,0.309482
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,14,0.313642
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,15,0.308282
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,16,0.310842
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,17,0.308602
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,18,0.323162
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,19,0.306242
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,20,0.306042
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,21,0.301881
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,22,0.319642
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,23,0.317482
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,24,0.325402
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,25,0.303602
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,26,0.340722
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,27,0.306922
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,28,0.319322
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,29,0.320202
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,30,0.310162
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,31,0.325602
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,32,0.302042
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,33,0.320522
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,34,0.308042
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,35,0.305602
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,36,0.287181
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,37,0.311882
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,38,0.305442
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,39,0.316322
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,40,0.306382
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,41,0.305122
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,42,0.331642
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,43,0.309642
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,44,0.320152
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,45,0.308962
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,46,0.300041
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,47,0.315642
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,48,0.313442
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,49,0.321482
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,50,0.332282
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,51,0.318482
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,52,0.326362
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,53,0.327402
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,54,0.304652
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,55,0.310922
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,56,0.321562
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,57,0.309522
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,58,0.326602
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,59,0.316562
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,60,0.324602
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,61,0.329762
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,62,0.306192
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,63,0.303681
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,64,0.299681
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,65,0.303481
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,66,0.300601
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,67,0.324042
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,68,0.314682
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,69,0.304761
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,70,0.313122
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,71,0.320362
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,72,0.315442
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,73,0.318642
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,74,0.312802
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,75,0.319162
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,76,0.313122
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,77,0.317362
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,78,0.314802
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,79,0.309482
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,80,0.299801
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,81,0.325762
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,82,0.314002
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,83,0.311922
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,84,0.309412
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,85,0.312722
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,86,0.321642
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,87,0.310742
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,88,0.315962
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,89,0.304562
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,90,0.321922
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,91,0.292681
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,92,0.305962
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,93,0.309442
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,94,0.303001
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,95,0.307002
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,96,0.332082
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,97,0.311962
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,98,0.307122
gpu,4,90,81920,normal_var1,4x2_32x4,4,2,32,4,99,0.306081
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,0,0.257801
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,1,0.270961
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,2,0.270811
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,3,0.268041
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,4,0.251841
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,5,0.258681
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,6,0.262611
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,7,0.271841
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,8,0.262381
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,9,0.262761
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,10,0.266041
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,11,0.272601
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,12,0.265911
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,13,0.255581
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,14,0.265691
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,15,0.279941
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,16,0.279161
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,17,0.273461
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,18,0.272441
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,19,0.251081
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,20,0.269241
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,21,0.260691
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,22,0.260321
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,23,0.264091
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,24,0.275921
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,25,0.258151
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,26,0.261951
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,27,0.272481
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,28,0.281481
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,29,0.270611
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,30,0.276441
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,31,0.262041
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,32,0.256981
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,33,0.264081
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,34,0.264281
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,35,0.268761
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,36,0.259041
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,37,0.262611
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,38,0.279001
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,39,0.258001
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,40,0.268141
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,41,0.256681
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,42,0.263481
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,43,0.266681
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,44,0.263761
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,45,0.282361
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,46,0.266421
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,47,0.259011
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,48,0.263641
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,49,0.252521
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,50,0.273041
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,51,0.267061
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,52,0.266501
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,53,0.266811
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,54,0.260691
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,55,0.268711
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,56,0.263691
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,57,0.266331
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,58,0.256031
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,59,0.270401
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,60,0.260561
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,61,0.260841
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,62,0.274201
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,63,0.265841
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,64,0.259131
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,65,0.254881
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,66,0.269001
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,67,0.268161
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,68,0.265141
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,69,0.251781
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,70,0.266471
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,71,0.280561
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,72,0.255031
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,73,0.254461
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,74,0.269561
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,75,0.265351
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,76,0.260361
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,77,0.264861
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,78,0.274641
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,79,0.265841
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,80,0.269771
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,81,0.253801
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,82,0.263951
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,83,0.266281
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,84,0.267521
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,85,0.263521
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,86,0.268241
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,87,0.270401
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,88,0.267941
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,89,0.254561
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,90,0.255321
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,91,0.265121
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,92,0.259841
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,93,0.265671
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,94,0.265521
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,95,0.250481
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,96,0.263721
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,97,0.276241
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,98,0.272201
gpu,1,90,81920,normal_var4,1x1_256x1,1,1,256,1,99,0.271521
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,0,0.276511
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,1,0.251931
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,2,0.267271
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,3,0.263201
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,4,0.283841
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,5,0.251681
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,6,0.268401
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,7,0.272131
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,8,0.275481
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,9,0.270001
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,10,0.268761
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,11,0.273041
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,12,0.261191
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,13,0.274281
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,14,0.275281
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,15,0.265211
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,16,0.266761
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,17,0.266731
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,18,0.269121
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,19,0.281721
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,20,0.269761
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,21,0.258051
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,22,0.263001
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,23,0.262321
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,24,0.270131
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,25,0.267841
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,26,0.277441
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,27,0.258361
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,28,0.271281
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,29,0.268841
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,30,0.265641
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,31,0.257141
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,32,0.255201
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,33,0.269121
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,34,0.266621
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,35,0.256361
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,36,0.268951
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,37,0.267641
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,38,0.268561
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,39,0.269081
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,40,0.258601
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,41,0.275641
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,42,0.271641
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,43,0.269821
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,44,0.283561
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,45,0.258881
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,46,0.267391
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,47,0.259921
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,48,0.270521
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,49,0.266721
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,50,0.288081
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,51,0.268081
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,52,0.271881
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,53,0.267651
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,54,0.273001
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,55,0.262201
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,56,0.272281
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,57,0.275001
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,58,0.278131
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,59,0.258671
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,60,0.253841
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,61,0.264241
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,62,0.260241
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,63,0.284201
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,64,0.259931
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,65,0.257181
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,66,0.267121
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,67,0.258881
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,68,0.278341
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,69,0.276391
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,70,0.262801
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,71,0.258401
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,72,0.263081
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,73,0.262121
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,74,0.270041
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,75,0.291721
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,76,0.265071
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,77,0.269541
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,78,0.258301
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,79,0.267481
gpu,1,90,81920,normal_var4,1x1_128x1,1,1,128,1,80,0.275001
