backend,variant,nlev,nproma,cell_dist,config_label,TX,TY,BX,BY,run_id,time_ms
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,45,0.247744
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,46,0.248096
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,47,0.248128
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,48,0.247904
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,49,0.247296
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,50,0.248256
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,51,0.246976
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,52,0.247872
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,53,0.247680
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,54,0.247616
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,55,0.247744
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,56,0.247680
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,57,0.247712
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,58,0.247392
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,59,0.247520
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,60,0.248800
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,61,0.247424
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,62,0.248000
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,63,0.247200
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,64,0.248832
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,65,0.248192
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,66,0.247872
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,67,0.247392
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,68,0.248192
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,69,0.247040
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,70,0.247712
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,71,0.248032
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,72,0.248224
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,73,0.247744
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,74,0.248096
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,75,0.246880
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,76,0.247776
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,77,0.247616
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,78,0.248032
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,79,0.247424
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,80,0.247936
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,81,0.247680
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,82,0.247808
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,83,0.247712
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,84,0.247616
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,85,0.248320
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,86,0.248160
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,87,0.248768
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,88,0.247552
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,89,0.247776
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,90,0.246496
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,91,0.247360
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,92,0.248096
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,93,0.247520
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,94,0.247168
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,95,0.247680
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,96,0.247936
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,97,0.247648
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,98,0.247456
gpu,1,96,81920,uniform,1x1_256x1,1,1,256,1,99,0.247520
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,0,0.248672
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,1,0.247744
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,2,0.248128
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,3,0.247872
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,4,0.248224
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,5,0.248224
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,6,0.247872
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,7,0.247936
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,8,0.248032
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,9,0.247936
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,10,0.247552
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,11,0.248256
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,12,0.247360
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,13,0.247680
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,14,0.248928
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,15,0.247712
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,16,0.248672
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,17,0.247168
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,18,0.247808
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,19,0.248288
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,20,0.248192
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,21,0.248544
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,22,0.248896
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,23,0.247552
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,24,0.248256
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,25,0.248608
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,26,0.248288
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,27,0.247904
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,28,0.248256
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,29,0.247936
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,30,0.248064
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,31,0.247776
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,32,0.248064
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,33,0.248160
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,34,0.248096
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,35,0.247648
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,36,0.248000
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,37,0.248064
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,38,0.247808
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,39,0.248672
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,40,0.247904
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,41,0.247744
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,42,0.247232
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,43,0.249632
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,44,0.249056
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,45,0.249632
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,46,0.247872
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,47,0.247968
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,48,0.248256
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,49,0.248128
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,50,0.248704
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,51,0.247808
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,52,0.248224
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,53,0.247232
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,54,0.248000
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,55,0.248288
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,56,0.248224
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,57,0.247328
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,58,0.247872
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,59,0.248576
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,60,0.249280
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,61,0.248160
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,62,0.247552
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,63,0.247808
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,64,0.247552
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,65,0.247776
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,66,0.247744
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,67,0.248032
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,68,0.248640
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,69,0.248960
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,70,0.248224
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,71,0.247616
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,72,0.248192
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,73,0.248064
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,74,0.248160
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,75,0.247584
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,76,0.248224
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,77,0.247840
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,78,0.249152
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,79,0.248128
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,80,0.247968
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,81,0.248384
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,82,0.248000
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,83,0.247808
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,84,0.248480
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,85,0.248032
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,86,0.247584
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,87,0.247968
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,88,0.247200
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,89,0.248096
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,90,0.248128
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,91,0.248064
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,92,0.248032
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,93,0.248096
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,94,0.247808
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,95,0.248320
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,96,0.248384
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,97,0.248896
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,98,0.247840
gpu,1,96,81920,uniform,1x1_128x1,1,1,128,1,99,0.247616
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,0,0.274688
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,1,0.273792
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,2,0.274112
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,3,0.272992
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,4,0.274368
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,5,0.273056
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,6,0.273792
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,7,0.273056
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,8,0.273792
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,9,0.274144
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,10,0.273536
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,11,0.273248
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,12,0.273504
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,13,0.273248
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,14,0.272864
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,15,0.273088
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,16,0.273792
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,17,0.272960
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,18,0.274080
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,19,0.272512
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,20,0.274848
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,21,0.274464
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,22,0.273984
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,23,0.273024
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,24,0.273664
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,25,0.272704
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,26,0.273728
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,27,0.272096
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,28,0.273536
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,29,0.273248
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,30,0.273536
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,31,0.273056
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,32,0.273152
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,33,0.272960
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,34,0.273952
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,35,0.272800
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,36,0.272704
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,37,0.273024
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,38,0.272640
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,39,0.272736
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,40,0.272416
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,41,0.272960
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,42,0.273088
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,43,0.274240
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,44,0.273632
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,45,0.272992
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,46,0.274112
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,47,0.273856
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,48,0.273408
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,49,0.273536
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,50,0.272960
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,51,0.272800
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,52,0.272736
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,53,0.273664
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,54,0.273600
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,55,0.273856
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,56,0.273696
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,57,0.272800
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,58,0.272480
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,59,0.272544
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,60,0.274144
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,61,0.273440
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,62,0.272608
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,63,0.273056
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,64,0.272896
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,65,0.273440
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,66,0.272928
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,67,0.273216
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,68,0.272992
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,69,0.273696
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,70,0.273248
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,71,0.272800
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,72,0.273888
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,73,0.272864
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,74,0.273376
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,75,0.273056
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,76,0.272608
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,77,0.273856
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,78,0.273376
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,79,0.274304
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,80,0.274336
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,81,0.272224
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,82,0.273280
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,83,0.273696
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,84,0.272416
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,85,0.273664
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,86,0.273920
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,87,0.273600
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,88,0.273120
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,89,0.273216
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,90,0.272640
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,91,0.272352
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,92,0.272416
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,93,0.273312
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,94,0.273088
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,95,0.273120
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,96,0.274752
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,97,0.273824
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,98,0.272480
gpu,1,96,81920,uniform,2x1_128x1,2,1,128,1,99,0.273568
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,0,0.317216
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,1,0.316480
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,2,0.316512
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,3,0.316800
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,4,0.316512
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,5,0.316192
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,6,0.316160
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,7,0.317632
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,8,0.316576
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,9,0.317248
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,10,0.317280
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,11,0.315424
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,12,0.315968
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,13,0.316928
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,14,0.316704
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,15,0.317184
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,16,0.316160
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,17,0.317760
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,18,0.315744
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,19,0.316448
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,20,0.315872
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,21,0.316000
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,22,0.315616
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,23,0.317888
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,24,0.315872
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,25,0.316000
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,26,0.315904
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,27,0.315456
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,28,0.316448
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,29,0.315680
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,30,0.315968
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,31,0.316832
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,32,0.316832
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,33,0.316576
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,34,0.316224
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,35,0.316864
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,36,0.316928
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,37,0.317440
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,38,0.316736
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,39,0.317824
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,40,0.316800
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,41,0.316288
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,42,0.316512
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,43,0.315296
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,44,0.316384
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,45,0.316256
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,46,0.316320
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,47,0.317440
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,48,0.317664
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,49,0.316320
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,50,0.318400
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,51,0.316928
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,52,0.317056
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,53,0.317536
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,54,0.315776
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,55,0.316192
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,56,0.316224
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,57,0.317312
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,58,0.317088
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,59,0.316512
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,60,0.316512
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,61,0.317056
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,62,0.315808
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,63,0.317216
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,64,0.316320
gpu,1,96,81920,uniform,4x1_128x1,4,1,128,1,65,0.315968
