variant,experiment,ny,nx,tpb,coarsen,rep,time_ms
aos_scatter,qe_tiled,45000200,22054600,32,1,83,1.137166
aos_scatter,qe_tiled,45000200,22054600,32,1,84,1.115806
aos_scatter,qe_tiled,45000200,22054600,32,1,85,1.164406
aos_scatter,qe_tiled,45000200,22054600,32,1,86,1.140006
aos_scatter,qe_tiled,45000200,22054600,32,1,87,1.180846
aos_scatter,qe_tiled,45000200,22054600,32,1,88,1.129486
aos_scatter,qe_tiled,45000200,22054600,32,1,89,1.133366
aos_scatter,qe_tiled,45000200,22054600,32,1,90,1.152126
aos_scatter,qe_tiled,45000200,22054600,32,1,91,1.141806
aos_scatter,qe_tiled,45000200,22054600,32,1,92,1.150326
aos_scatter,qe_tiled,45000200,22054600,32,1,93,1.167486
aos_scatter,qe_tiled,45000200,22054600,32,1,94,1.160526
aos_scatter,qe_tiled,45000200,22054600,32,1,95,1.173966
aos_scatter,qe_tiled,45000200,22054600,32,1,96,1.144726
aos_scatter,qe_tiled,45000200,22054600,32,1,97,1.111806
aos_scatter,qe_tiled,45000200,22054600,32,1,98,1.160566
aos_scatter,qe_tiled,45000200,22054600,32,1,99,1.169126
aos_sorted,qe_tiled,45000200,22054600,32,1,0,0.689203
aos_sorted,qe_tiled,45000200,22054600,32,1,1,0.734044
aos_sorted,qe_tiled,45000200,22054600,32,1,2,0.835324
aos_sorted,qe_tiled,45000200,22054600,32,1,3,0.749004
aos_sorted,qe_tiled,45000200,22054600,32,1,4,0.717044
aos_sorted,qe_tiled,45000200,22054600,32,1,5,0.748924
aos_sorted,qe_tiled,45000200,22054600,32,1,6,0.757364
aos_sorted,qe_tiled,45000200,22054600,32,1,7,0.720164
aos_sorted,qe_tiled,45000200,22054600,32,1,8,0.707003
aos_sorted,qe_tiled,45000200,22054600,32,1,9,0.703924
aos_sorted,qe_tiled,45000200,22054600,32,1,10,0.729523
aos_sorted,qe_tiled,45000200,22054600,32,1,11,0.725724
aos_sorted,qe_tiled,45000200,22054600,32,1,12,0.752244
aos_sorted,qe_tiled,45000200,22054600,32,1,13,0.719803
aos_sorted,qe_tiled,45000200,22054600,32,1,14,0.726524
aos_sorted,qe_tiled,45000200,22054600,32,1,15,0.722083
aos_sorted,qe_tiled,45000200,22054600,32,1,16,0.710924
aos_sorted,qe_tiled,45000200,22054600,32,1,17,0.709643
aos_sorted,qe_tiled,45000200,22054600,32,1,18,0.715444
aos_sorted,qe_tiled,45000200,22054600,32,1,19,0.717203
aos_sorted,qe_tiled,45000200,22054600,32,1,20,0.718644
aos_sorted,qe_tiled,45000200,22054600,32,1,21,0.717843
aos_sorted,qe_tiled,45000200,22054600,32,1,22,0.715604
aos_sorted,qe_tiled,45000200,22054600,32,1,23,0.706443
aos_sorted,qe_tiled,45000200,22054600,32,1,24,0.733284
aos_sorted,qe_tiled,45000200,22054600,32,1,25,0.700404
aos_sorted,qe_tiled,45000200,22054600,32,1,26,0.727684
aos_sorted,qe_tiled,45000200,22054600,32,1,27,0.742444
aos_sorted,qe_tiled,45000200,22054600,32,1,28,0.726163
aos_sorted,qe_tiled,45000200,22054600,32,1,29,0.714484
aos_sorted,qe_tiled,45000200,22054600,32,1,30,0.721563
aos_sorted,qe_tiled,45000200,22054600,32,1,31,0.714924
aos_sorted,qe_tiled,45000200,22054600,32,1,32,0.702163
aos_sorted,qe_tiled,45000200,22054600,32,1,33,0.735364
aos_sorted,qe_tiled,45000200,22054600,32,1,34,0.706243
aos_sorted,qe_tiled,45000200,22054600,32,1,35,0.746684
aos_sorted,qe_tiled,45000200,22054600,32,1,36,5.332948
aos_sorted,qe_tiled,45000200,22054600,32,1,37,0.847605
aos_sorted,qe_tiled,45000200,22054600,32,1,38,0.757404
aos_sorted,qe_tiled,45000200,22054600,32,1,39,0.704363
aos_sorted,qe_tiled,45000200,22054600,32,1,40,0.702364
aos_sorted,qe_tiled,45000200,22054600,32,1,41,0.699324
aos_sorted,qe_tiled,45000200,22054600,32,1,42,0.744284
aos_sorted,qe_tiled,45000200,22054600,32,1,43,0.700643
aos_sorted,qe_tiled,45000200,22054600,32,1,44,0.726804
aos_sorted,qe_tiled,45000200,22054600,32,1,45,0.707324
aos_sorted,qe_tiled,45000200,22054600,32,1,46,0.705884
aos_sorted,qe_tiled,45000200,22054600,32,1,47,0.776884
aos_sorted,qe_tiled,45000200,22054600,32,1,48,0.793364
aos_sorted,qe_tiled,45000200,22054600,32,1,49,0.724323
aos_sorted,qe_tiled,45000200,22054600,32,1,50,0.728204
aos_sorted,qe_tiled,45000200,22054600,32,1,51,0.709363
aos_sorted,qe_tiled,45000200,22054600,32,1,52,0.717964
aos_sorted,qe_tiled,45000200,22054600,32,1,53,0.707363
aos_sorted,qe_tiled,45000200,22054600,32,1,54,0.699924
aos_sorted,qe_tiled,45000200,22054600,32,1,55,0.706803
aos_sorted,qe_tiled,45000200,22054600,32,1,56,0.730124
aos_sorted,qe_tiled,45000200,22054600,32,1,57,0.705323
aos_sorted,qe_tiled,45000200,22054600,32,1,58,0.750684
aos_sorted,qe_tiled,45000200,22054600,32,1,59,0.757324
aos_sorted,qe_tiled,45000200,22054600,32,1,60,0.749603
aos_sorted,qe_tiled,45000200,22054600,32,1,61,0.771044
aos_sorted,qe_tiled,45000200,22054600,32,1,62,0.718524
aos_sorted,qe_tiled,45000200,22054600,32,1,63,0.717044
aos_sorted,qe_tiled,45000200,22054600,32,1,64,0.697243
aos_sorted,qe_tiled,45000200,22054600,32,1,65,0.750804
aos_sorted,qe_tiled,45000200,22054600,32,1,66,0.762884
aos_sorted,qe_tiled,45000200,22054600,32,1,67,0.735083
aos_sorted,qe_tiled,45000200,22054600,32,1,68,0.761044
aos_sorted,qe_tiled,45000200,22054600,32,1,69,0.752564
aos_sorted,qe_tiled,45000200,22054600,32,1,70,0.756124
aos_sorted,qe_tiled,45000200,22054600,32,1,71,0.762444
aos_sorted,qe_tiled,45000200,22054600,32,1,72,0.730444
aos_sorted,qe_tiled,45000200,22054600,32,1,73,0.716524
aos_sorted,qe_tiled,45000200,22054600,32,1,74,0.764284
aos_sorted,qe_tiled,45000200,22054600,32,1,75,0.701364
