variant,experiment,ny,nx,tpb,coarsen,rep,time_ms
aos_scatter,qe_tiled,45000200,22054600,24,1,0,10.012703
aos_scatter,qe_tiled,45000200,22054600,24,1,1,10.103764
aos_scatter,qe_tiled,45000200,22054600,24,1,2,10.056803
aos_scatter,qe_tiled,45000200,22054600,24,1,3,10.155414
aos_scatter,qe_tiled,45000200,22054600,24,1,4,10.030943
aos_scatter,qe_tiled,45000200,22054600,24,1,5,10.061593
aos_scatter,qe_tiled,45000200,22054600,24,1,6,10.049173
aos_scatter,qe_tiled,45000200,22054600,24,1,7,10.128375
aos_scatter,qe_tiled,45000200,22054600,24,1,8,10.043213
aos_scatter,qe_tiled,45000200,22054600,24,1,9,10.008483
aos_scatter,qe_tiled,45000200,22054600,24,1,10,10.193725
aos_scatter,qe_tiled,45000200,22054600,24,1,11,10.101124
aos_scatter,qe_tiled,45000200,22054600,24,1,12,10.066904
aos_scatter,qe_tiled,45000200,22054600,24,1,13,10.064954
aos_scatter,qe_tiled,45000200,22054600,24,1,14,10.099754
aos_scatter,qe_tiled,45000200,22054600,24,1,15,10.084674
aos_scatter,qe_tiled,45000200,22054600,24,1,16,10.220165
aos_scatter,qe_tiled,45000200,22054600,24,1,17,10.051043
aos_scatter,qe_tiled,45000200,22054600,24,1,18,10.096064
aos_scatter,qe_tiled,45000200,22054600,24,1,19,10.068693
aos_scatter,qe_tiled,45000200,22054600,24,1,20,10.229284
aos_scatter,qe_tiled,45000200,22054600,24,1,21,10.047814
aos_scatter,qe_tiled,45000200,22054600,24,1,22,10.065635
aos_scatter,qe_tiled,45000200,22054600,24,1,23,10.066835
aos_scatter,qe_tiled,45000200,22054600,24,1,24,10.130064
aos_scatter,qe_tiled,45000200,22054600,24,1,25,10.110314
aos_scatter,qe_tiled,45000200,22054600,24,1,26,10.102784
aos_scatter,qe_tiled,45000200,22054600,24,1,27,10.078965
aos_scatter,qe_tiled,45000200,22054600,24,1,28,10.050024
aos_scatter,qe_tiled,45000200,22054600,24,1,29,10.115244
aos_scatter,qe_tiled,45000200,22054600,24,1,30,10.091243
aos_scatter,qe_tiled,45000200,22054600,24,1,31,10.015993
aos_scatter,qe_tiled,45000200,22054600,24,1,32,10.094463
aos_scatter,qe_tiled,45000200,22054600,24,1,33,10.039133
aos_scatter,qe_tiled,45000200,22054600,24,1,34,10.062094
aos_scatter,qe_tiled,45000200,22054600,24,1,35,10.036884
aos_scatter,qe_tiled,45000200,22054600,24,1,36,10.098064
aos_scatter,qe_tiled,45000200,22054600,24,1,37,10.065204
aos_scatter,qe_tiled,45000200,22054600,24,1,38,10.062743
aos_scatter,qe_tiled,45000200,22054600,24,1,39,10.084914
aos_scatter,qe_tiled,45000200,22054600,24,1,40,10.072583
aos_scatter,qe_tiled,45000200,22054600,24,1,41,10.066745
aos_scatter,qe_tiled,45000200,22054600,24,1,42,10.070834
aos_scatter,qe_tiled,45000200,22054600,24,1,43,10.062264
aos_scatter,qe_tiled,45000200,22054600,24,1,44,10.091223
aos_scatter,qe_tiled,45000200,22054600,24,1,45,10.055653
aos_scatter,qe_tiled,45000200,22054600,24,1,46,10.052763
aos_scatter,qe_tiled,45000200,22054600,24,1,47,10.068923
aos_scatter,qe_tiled,45000200,22054600,24,1,48,10.072084
aos_scatter,qe_tiled,45000200,22054600,24,1,49,10.044644
aos_scatter,qe_tiled,45000200,22054600,24,1,50,10.091514
aos_scatter,qe_tiled,45000200,22054600,24,1,51,10.058404
aos_scatter,qe_tiled,45000200,22054600,24,1,52,10.041473
aos_scatter,qe_tiled,45000200,22054600,24,1,53,10.123613
aos_scatter,qe_tiled,45000200,22054600,24,1,54,10.081454
aos_scatter,qe_tiled,45000200,22054600,24,1,55,10.097605
aos_scatter,qe_tiled,45000200,22054600,24,1,56,10.026754
aos_scatter,qe_tiled,45000200,22054600,24,1,57,10.123963
aos_scatter,qe_tiled,45000200,22054600,24,1,58,11.381892
aos_scatter,qe_tiled,45000200,22054600,24,1,59,10.081404
aos_scatter,qe_tiled,45000200,22054600,24,1,60,10.074534
aos_scatter,qe_tiled,45000200,22054600,24,1,61,10.056794
aos_scatter,qe_tiled,45000200,22054600,24,1,62,10.140934
aos_scatter,qe_tiled,45000200,22054600,24,1,63,10.112215
aos_scatter,qe_tiled,45000200,22054600,24,1,64,10.087574
aos_scatter,qe_tiled,45000200,22054600,24,1,65,10.056403
aos_scatter,qe_tiled,45000200,22054600,24,1,66,10.103164
aos_scatter,qe_tiled,45000200,22054600,24,1,67,10.130294
