backend,variant,nlev,N_e,N_c,N_v,cell_dist,blocking,parallelization,run_id,time_ms
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,73,3.208138000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,74,3.122318000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,75,3.136229000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,76,3.182759000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,77,3.229290000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,78,3.132109000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,79,3.139659000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,80,3.050967000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,81,3.193618000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,82,3.155758000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,83,3.141519000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,84,3.116819000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,85,3.108857000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,86,3.162048000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,87,3.207158000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,88,3.175959000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,89,3.102399000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,90,3.143349000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,91,3.176108000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,92,3.186869000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,93,3.171669000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,94,3.115659000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,95,3.137629000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,96,3.172569000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,97,3.131688000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,98,3.138878000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2,99,3.248579000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,0,9.496975000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,1,9.455626000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,2,9.576576000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,3,9.506495000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,4,9.559546000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,5,9.668138000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,6,10.298691000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,7,9.474816000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,8,9.450855000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,9,9.661057000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,10,9.438115000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,11,9.476816000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,12,9.928328000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,13,9.473975000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,14,9.439445000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,15,9.426146000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,16,9.596466000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,17,9.541436000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,18,9.519996000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,19,9.594506000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,20,9.513305000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,21,9.540905000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,22,9.489896000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,23,10.296441000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,24,9.541176000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,25,9.464765000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,26,9.450105000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,27,9.360015000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,28,9.439166000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,29,10.579422000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,30,9.523935000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,31,9.491966000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,32,9.551195000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,33,9.791277000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,34,9.431375000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,35,9.469395000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,36,9.583096000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,37,10.148030000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,38,9.527786000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,39,9.447175000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,40,10.137079000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,41,9.455716000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,42,9.353204000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,43,9.468445000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,44,9.603696000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,45,9.433704000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,46,9.860148000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,47,9.437176000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,48,9.460875000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,49,9.461935000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,50,9.433865000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,51,9.481257000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,52,9.407485000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,53,9.506307000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,54,10.888434000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,55,9.498215000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,56,9.411444000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,57,10.031069000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,58,9.424255000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,59,9.498205000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,60,9.427266000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,61,9.453945000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,62,9.609116000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,63,9.553856000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,64,9.501636000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,65,10.037048000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,66,9.500156000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,67,9.438545000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,68,9.495494000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,69,9.470765000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,70,9.491887000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,71,9.414425000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,72,9.477136000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,73,9.504495000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,74,10.263639000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,75,9.487965000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,76,9.434826000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,77,9.558896000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,78,9.492565000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,79,9.613197000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,80,9.406865000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,81,9.478445000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,82,9.396565000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,83,9.471335000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,84,9.438955000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,85,9.645146000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,86,9.561827000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,87,9.555076000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,88,9.493835000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,89,9.335755000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,90,9.433665000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,91,10.189699000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,92,9.522116000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,93,9.505016000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,94,9.457695000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,95,9.504066000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,96,9.487345000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,97,9.446404000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,98,9.587116000
cpu,1,90,122880,81920,81920,uniform,0,omp_collapse2_je,99,9.445676000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,0,9.617466000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,1,8.897963000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,2,9.157504000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,3,9.136034000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,4,9.231494000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,5,9.028862000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,6,9.003483000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,7,9.093523000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,8,9.084233000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,9,9.090693000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,10,9.120143000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,11,9.045823000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,12,9.033184000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,13,9.020613000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,14,8.971964000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,15,9.159893000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,16,9.086003000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,17,9.348645000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,18,9.044703000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,19,8.898451000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,20,9.085443000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,21,9.108065000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,22,8.985482000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,23,9.123494000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,24,9.117643000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,25,9.245233000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,26,9.101704000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,27,9.114573000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,28,8.948293000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,29,9.231054000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,30,8.989552000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,31,9.059003000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,32,10.671184000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,33,9.547406000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,34,9.487756000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,35,9.033973000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,36,8.969131000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,37,9.275974000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,38,9.344565000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,39,9.274954000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,40,9.193225000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,41,9.029563000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,42,8.908351000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,43,9.339736000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,44,9.127163000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,45,9.526137000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,46,9.128834000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,47,9.105253000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,48,9.092713000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,49,9.166264000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,50,8.976582000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,51,9.355545000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,52,9.196874000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,53,9.139593000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,54,9.220045000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,55,9.239234000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,56,8.955502000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,57,9.034492000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,58,8.969262000
cpu,1,90,122880,81920,81920,uniform,0,omp_numa4,59,9.341624000
