backend,variant,nlev,N_e,N_c,N_v,cell_dist,blocking,parallelization,run_id,time_ms
cpu,1,96,122880,81920,81920,uniform,0,omp_for,35,2.546916000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,36,2.569767000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,37,2.496768000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,38,2.560637000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,39,2.575137000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,40,2.595028000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,41,2.521437000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,42,2.503496000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,43,2.466477000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,44,3.032491000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,45,2.535197000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,46,2.547406000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,47,2.597377000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,48,2.643438000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,49,2.551858000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,50,2.548467000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,51,2.486457000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,52,2.480007000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,53,2.489376000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,54,2.513597000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,55,2.605088000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,56,2.565747000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,57,2.522506000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,58,2.533648000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,59,2.519218000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,60,2.484867000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,61,2.539258000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,62,2.504937000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,63,2.594438000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,64,2.577527000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,65,2.496927000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,66,2.526277000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,67,2.495127000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,68,2.574147000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,69,2.521197000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,70,2.589328000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,71,2.501267000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,72,2.479887000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,73,2.531517000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,74,2.570767000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,75,2.492847000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,76,2.557608000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,77,2.497748000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,78,2.452077000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,79,2.522476000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,80,2.530857000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,81,2.555868000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,82,2.535928000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,83,2.475767000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,84,2.519757000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,85,2.527478000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,86,2.552827000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,87,2.510617000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,88,2.535297000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,89,2.470297000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,90,2.564177000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,91,2.533918000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,92,2.596728000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,93,2.461007000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,94,2.540747000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,95,2.467957000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,96,2.487797000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,97,2.523567000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,98,2.537088000
cpu,1,96,122880,81920,81920,uniform,0,omp_for,99,2.565368000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,0,1.907332000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,1,2.354036000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,2,2.493507000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,3,2.955869000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,4,2.801049000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,5,2.839959000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,6,2.700118000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,7,2.688639000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,8,2.648678000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,9,2.642958000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,10,2.758339000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,11,2.673769000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,12,2.684468000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,13,2.780679000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,14,2.643848000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,15,2.723389000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,16,2.648669000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,17,2.688078000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,18,2.656439000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,19,2.647998000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,20,3.833056000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,21,2.729279000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,22,2.615688000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,23,2.727429000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,24,2.618587000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,25,2.700068000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,26,2.639928000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,27,2.673267000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,28,2.650168000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,29,2.711829000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,30,2.752429000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,31,2.701208000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,32,2.805439000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,33,2.601998000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,34,2.617768000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,35,2.775089000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,36,2.671468000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,37,2.669408000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,38,2.663157000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,39,2.649149000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,40,2.749029000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,41,2.683099000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,42,2.719488000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,43,2.812140000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,44,2.607148000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,45,2.716688000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,46,2.667839000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,47,2.661519000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,48,2.667518000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,49,2.773779000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,50,2.670698000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,51,2.631728000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,52,2.671668000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,53,2.733298000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,54,2.739459000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,55,2.686229000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,56,2.841818000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,57,2.761099000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,58,2.696969000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,59,2.644328000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,60,2.743059000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,61,2.755439000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,62,2.719369000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,63,2.717488000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,64,2.693559000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,65,2.670438000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,66,2.621378000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,67,2.734928000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,68,2.747409000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,69,2.762299000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,70,2.705328000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,71,2.673919000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,72,2.568538000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,73,2.720029000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,74,2.656808000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,75,2.675369000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,76,2.630628000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,77,2.650288000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,78,2.678629000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,79,2.708369000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,80,2.666769000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,81,2.655047000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,82,2.715009000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,83,2.667039000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,84,2.666238000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,85,2.621438000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,86,2.610318000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,87,2.770109000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,88,2.695328000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,89,2.748469000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,90,2.626618000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,91,2.670489000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,92,2.692568000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,93,2.733769000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,94,2.718979000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,95,2.746308000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,96,2.733539000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,97,2.672768000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,98,2.782839000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2,99,2.629737000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,0,10.586943000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,1,10.390920000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,2,10.386220000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,3,10.574673000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,4,10.336061000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,5,10.340300000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,6,10.380060000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,7,10.458643000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,8,10.311340000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,9,10.582181000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,10,10.525142000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,11,10.422392000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,12,10.282449000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,13,10.425201000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,14,10.832565000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,15,10.896745000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,16,10.530991000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,17,10.451693000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,18,10.547623000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,19,10.520981000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,20,10.467201000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,21,10.492172000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,22,10.506702000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,23,10.449050000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,24,10.474201000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,25,10.396842000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,26,10.348050000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,27,10.375530000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,28,10.464402000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,29,10.890635000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,30,10.423871000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,31,10.761453000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,32,11.527829000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,33,10.653154000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,34,10.452571000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,35,10.371970000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,36,10.401832000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,37,10.608534000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,38,10.273279000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,39,10.423381000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,40,10.402852000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,41,10.528041000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,42,10.389130000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,43,10.333971000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,44,10.469352000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,45,10.384070000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,46,10.435641000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,47,10.490542000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,48,10.443971000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,49,10.450911000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,50,10.459072000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,51,10.435990000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,52,10.375900000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,53,10.419222000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,54,10.479903000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,55,10.487740000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,56,10.387661000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,57,10.445962000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,58,10.350530000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,59,10.359800000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,60,10.463872000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,61,10.460932000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,62,11.396358000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,63,10.383130000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,64,11.157426000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,65,10.996266000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,66,10.487731000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,67,10.375730000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,68,10.423832000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,69,10.374602000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,70,10.354120000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,71,10.346041000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,72,10.434932000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,73,10.338370000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,74,10.525321000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,75,10.376331000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,76,10.270481000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,77,10.440311000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,78,10.404321000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,79,11.015396000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,80,10.417601000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,81,10.785113000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,82,11.969802000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,83,10.396442000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,84,10.358281000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,85,10.462980000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,86,10.484881000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,87,10.490472000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,88,10.390830000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,89,10.476841000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,90,10.460522000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,91,10.451212000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,92,10.467230000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,93,10.806983000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,94,10.287051000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,95,12.679636000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,96,10.421461000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,97,10.431191000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,98,10.426272000
cpu,1,96,122880,81920,81920,uniform,0,omp_collapse2_je,99,10.420352000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,0,9.689057000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,1,9.702637000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,2,9.653016000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,3,9.727546000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,4,9.686137000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,5,9.644257000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,6,9.839377000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,7,9.659157000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,8,9.694506000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,9,9.658296000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,10,9.679607000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,11,9.692715000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,12,9.702597000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,13,9.728377000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,14,9.717776000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,15,9.641007000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,16,9.869356000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,17,9.730078000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,18,9.705867000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,19,9.736665000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,20,9.683867000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,21,9.700885000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,22,9.721177000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,23,9.658817000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,24,9.730736000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,25,9.646786000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,26,9.707286000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,27,9.715817000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,28,10.336481000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,29,9.731726000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,30,9.699037000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,31,9.651056000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,32,9.686266000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,33,9.688197000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,34,9.690295000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,35,9.701697000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,36,9.648665000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,37,9.708256000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,38,9.761637000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,39,9.704145000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,40,9.706547000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,41,9.928307000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,42,9.709276000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,43,10.282561000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,44,9.717535000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,45,9.649525000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,46,9.708387000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,47,9.713725000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,48,9.650947000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,49,9.658906000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,50,9.769676000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,51,9.688227000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,52,9.718616000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,53,9.729677000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,54,9.675476000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,55,9.701616000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,56,9.689517000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,57,9.684545000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,58,9.736697000
cpu,1,96,122880,81920,81920,uniform,0,omp_numa4,59,9.740867000
