backend,variant,nlev,nproma,cell_dist,config_label,TX,TY,BX,BY,run_id,time_ms
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,80,0.518403
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,81,0.514924
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,82,0.519683
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,83,0.518083
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,84,0.516243
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,85,0.519123
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,86,0.514683
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,87,0.513923
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,88,0.521483
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,89,0.515244
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,90,0.523443
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,91,0.516484
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,92,0.519443
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,93,0.517364
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,94,0.515763
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,95,0.520964
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,96,0.520283
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,97,0.527124
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,98,0.520043
gpu,1,90,81920,uniform,1x1_256x1,1,1,256,1,99,0.515203
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,0,0.532043
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,1,0.519204
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,2,0.515683
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,3,0.516323
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,4,0.522603
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,5,0.521364
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,6,0.524443
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,7,0.522244
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,8,0.520203
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,9,0.521644
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,10,0.522203
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,11,0.523044
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,12,0.521883
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,13,0.523124
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,14,0.517043
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,15,0.523164
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,16,0.526963
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,17,0.519084
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,18,0.522523
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,19,0.523884
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,20,0.521683
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,21,0.522964
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,22,0.519083
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,23,0.523524
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,24,0.523403
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,25,0.522164
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,26,0.521203
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,27,0.582444
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,28,0.518043
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,29,0.517644
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,30,0.523883
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,31,0.523963
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,32,0.522003
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,33,0.526043
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,34,0.527683
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,35,0.521884
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,36,0.517323
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,37,0.523044
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,38,0.521843
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,39,0.518764
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,40,0.524283
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,41,0.521884
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,42,0.517723
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,43,0.577124
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,44,0.523243
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,45,0.520684
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,46,0.518323
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,47,0.521604
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,48,0.527603
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,49,0.521204
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,50,0.526323
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,51,0.522284
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,52,0.524883
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,53,0.519044
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,54,0.525243
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,55,0.522084
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,56,0.522723
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,57,0.518604
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,58,0.524403
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,59,0.520684
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,60,0.522363
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,61,0.520723
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,62,0.522683
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,63,0.523444
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,64,0.520123
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,65,0.522243
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,66,0.521883
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,67,0.518684
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,68,0.518643
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,69,0.522004
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,70,0.520163
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,71,0.523643
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,72,0.518603
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,73,0.519724
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,74,0.517523
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,75,0.522684
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,76,0.522843
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,77,0.520044
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,78,0.521363
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,79,0.519764
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,80,0.522803
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,81,0.523844
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,82,0.520243
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,83,0.524284
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,84,0.519763
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,85,0.522243
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,86,0.520163
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,87,0.523363
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,88,0.522403
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,89,0.521843
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,90,0.519123
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,91,0.520244
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,92,0.526683
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,93,0.524603
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,94,0.524123
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,95,0.520964
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,96,0.520403
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,97,0.519883
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,98,0.524323
gpu,1,90,81920,uniform,1x1_128x1,1,1,128,1,99,0.523524
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,0,0.526403
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,1,0.566324
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,2,0.567963
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,3,0.569444
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,4,0.564923
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,5,0.568284
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,6,0.524563
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,7,0.570804
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,8,0.515363
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,9,0.575724
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,10,0.571443
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,11,0.522083
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,12,0.521523
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,13,0.519044
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,14,0.523963
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,15,0.577724
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,16,0.575163
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,17,0.520564
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,18,0.571443
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,19,0.566204
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,20,0.571163
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,21,0.566404
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,22,0.572483
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,23,0.579685
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,24,0.521683
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,25,0.572164
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,26,0.577923
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,27,0.576484
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,28,0.520523
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,29,0.567724
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,30,0.520283
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,31,0.572444
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,32,0.523123
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,33,0.568164
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,34,0.520723
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,35,0.523163
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,36,0.569963
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,37,0.575405
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,38,0.520963
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,39,0.568524
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,40,0.523123
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,41,0.570764
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,42,0.567563
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,43,0.570764
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,44,0.567123
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,45,0.521964
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,46,0.568843
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,47,0.522683
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,48,0.573003
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,49,0.519123
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,50,0.578723
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,51,0.570604
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,52,0.581883
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,53,0.576964
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,54,0.579243
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,55,0.568004
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,56,0.522643
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,57,0.517203
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,58,0.578443
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,59,0.568764
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,60,0.569603
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,61,0.521883
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,62,0.579483
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,63,0.524483
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,64,0.519403
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,65,0.572044
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,66,0.563443
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,67,0.568444
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,68,0.524763
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,69,0.524604
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,70,0.523483
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,71,0.568924
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,72,0.522123
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,73,0.574084
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,74,0.572363
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,75,0.569844
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,76,0.566923
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,77,0.578524
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,78,0.574323
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,79,0.566204
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,80,0.531323
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,81,0.572524
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,82,0.569563
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,83,0.568684
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,84,0.570163
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,85,0.566524
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,86,0.569203
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,87,0.573364
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,88,0.566683
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,89,0.572044
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,90,0.567843
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,91,0.566044
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,92,0.575403
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,93,0.518764
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,94,0.582243
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,95,0.565084
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,96,0.520723
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,97,0.518284
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,98,0.566643
gpu,1,90,81920,uniform,1x1_64x1,1,1,64,1,99,0.570124
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,0,0.650444
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,1,0.612524
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,2,0.622484
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,3,0.629605
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,4,0.603684
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,5,0.598924
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,6,0.621124
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,7,0.621204
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,8,0.604324
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,9,0.604444
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,10,0.627404
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,11,0.606445
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,12,0.624964
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,13,0.630644
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,14,0.606084
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,15,0.616604
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,16,0.616244
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,17,0.616965
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,18,0.603724
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,19,0.623204
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,20,0.604524
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,21,0.626124
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,22,0.624684
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,23,0.615205
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,24,0.605124
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,25,0.616485
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,26,0.605084
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,27,0.629524
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,28,0.604244
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,29,0.607084
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,30,0.601484
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,31,0.620844
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,32,0.620364
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,33,0.628445
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,34,0.617644
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,35,0.604045
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,36,0.624564
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,37,0.623204
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,38,0.625404
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,39,0.616965
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,40,0.625004
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,41,0.626565
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,42,0.624884
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,43,0.629404
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,44,0.608604
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,45,0.621884
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,46,0.608124
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,47,0.624765
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,48,0.608964
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,49,0.618405
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,50,0.615404
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,51,0.624204
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,52,0.608324
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,53,0.602364
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,54,0.605764
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,55,0.618965
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,56,0.617284
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,57,0.609285
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,58,0.624604
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,59,0.615124
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,60,0.617204
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,61,0.623565
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,62,0.620124
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,63,0.606765
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,64,0.609004
gpu,1,90,81920,uniform,2x1_256x1,2,1,256,1,65,0.625685
