P,layout,run,ms,gbps
3,AoSoA-4,18,12.751753,673.63
3,AoSoA-4,19,12.782413,672.01
3,AoSoA-4,20,12.756534,673.37
3,AoSoA-4,21,12.759164,673.23
3,AoSoA-4,22,12.784655,671.89
3,AoSoA-4,23,12.757124,673.34
3,AoSoA-4,24,12.752994,673.56
3,AoSoA-4,25,12.773533,672.48
3,AoSoA-4,26,12.752863,673.57
3,AoSoA-4,27,12.769874,672.67
3,AoSoA-4,28,12.777935,672.24
3,AoSoA-4,29,12.755475,673.43
3,AoSoA-4,30,12.791414,671.54
3,AoSoA-4,31,12.789883,671.62
3,AoSoA-4,32,12.788873,671.67
3,AoSoA-4,33,12.773274,672.49
3,AoSoA-4,34,12.784045,671.92
3,AoSoA-4,35,12.792945,671.46
3,AoSoA-4,36,12.750334,673.70
3,AoSoA-4,37,12.778073,672.24
3,AoSoA-4,38,12.804723,670.84
3,AoSoA-4,39,12.760434,673.17
3,AoSoA-4,40,12.786075,671.82
3,AoSoA-4,41,12.787125,671.76
3,AoSoA-4,42,12.769134,672.71
3,AoSoA-4,43,12.765263,672.91
3,AoSoA-4,44,12.790643,671.58
3,AoSoA-4,45,12.765905,672.88
3,AoSoA-4,46,12.766334,672.86
3,AoSoA-4,47,12.795663,671.31
3,AoSoA-4,48,12.772473,672.53
3,AoSoA-4,49,12.761104,673.13
3,AoSoA-4,50,12.775875,672.35
3,AoSoA-4,51,12.750635,673.68
3,AoSoA-4,52,12.781204,672.07
3,AoSoA-4,53,12.784034,671.92
3,AoSoA-4,54,12.764244,672.97
3,AoSoA-4,55,12.768084,672.76
3,AoSoA-4,56,12.772735,672.52
3,AoSoA-4,57,12.766254,672.86
3,AoSoA-4,58,12.769384,672.70
3,AoSoA-4,59,12.781403,672.06
3,AoSoA-4,60,12.759763,673.20
3,AoSoA-4,61,12.743754,674.05
3,AoSoA-4,62,12.783315,671.96
3,AoSoA-4,63,12.758315,673.28
3,AoSoA-4,64,12.768434,672.75
3,AoSoA-4,65,12.784844,671.88
3,AoSoA-4,66,12.808194,670.66
3,AoSoA-4,67,12.760164,673.18
3,AoSoA-4,68,12.768635,672.73
3,AoSoA-4,69,12.793305,671.44
3,AoSoA-4,70,12.754544,673.48
3,AoSoA-4,71,12.779584,672.16
3,AoSoA-4,72,12.795834,671.30
3,AoSoA-4,73,12.762524,673.06
3,AoSoA-4,74,12.794925,671.35
3,AoSoA-4,75,12.777645,672.26
3,AoSoA-4,76,12.757164,673.34
3,AoSoA-4,77,12.782244,672.02
3,AoSoA-4,78,12.895964,666.09
3,AoSoA-4,79,12.792153,671.50
3,AoSoA-4,80,12.775264,672.39
3,AoSoA-4,81,12.763305,673.02
3,AoSoA-4,82,12.753785,673.52
3,AoSoA-4,83,12.757104,673.34
3,AoSoA-4,84,12.774894,672.40
3,AoSoA-4,85,12.761684,673.10
3,AoSoA-4,86,12.759274,673.23
3,AoSoA-4,87,12.787594,671.74
3,AoSoA-4,88,12.766075,672.87
3,AoSoA-4,89,12.778124,672.23
3,AoSoA-4,90,12.776324,672.33
3,AoSoA-4,91,12.803693,670.89
3,AoSoA-4,92,12.832794,669.37
3,AoSoA-4,93,12.783465,671.95
3,AoSoA-4,94,12.802616,670.95
3,AoSoA-4,95,12.766824,672.83
3,AoSoA-4,96,12.783945,671.93
3,AoSoA-4,97,12.801225,671.02
3,AoSoA-4,98,12.775504,672.37
3,AoSoA-4,99,12.791794,671.52
3,AoSoA-8,0,12.823865,669.84
3,AoSoA-8,1,12.807425,670.70
3,AoSoA-8,2,12.794845,671.36
3,AoSoA-8,3,12.842444,668.87
3,AoSoA-8,4,12.871034,667.38
3,AoSoA-8,5,12.835505,669.23
3,AoSoA-8,6,12.790754,671.57
3,AoSoA-8,7,12.881765,666.83
3,AoSoA-8,8,12.830515,669.49
3,AoSoA-8,9,12.829604,669.54
3,AoSoA-8,10,12.827944,669.62
3,AoSoA-8,11,12.797684,671.21
3,AoSoA-8,12,12.814904,670.31
3,AoSoA-8,13,12.822075,669.93
3,AoSoA-8,14,12.812535,670.43
3,AoSoA-8,15,12.931466,664.26
3,AoSoA-8,16,12.832694,669.38
3,AoSoA-8,17,12.825633,669.74
3,AoSoA-8,18,13.071555,657.14
3,AoSoA-8,19,12.960595,662.77
3,AoSoA-8,20,12.886256,666.59
3,AoSoA-8,21,12.868006,667.54
3,AoSoA-8,22,12.820054,670.04
3,AoSoA-8,23,12.863144,667.79
3,AoSoA-8,24,12.811793,670.47
3,AoSoA-8,25,12.917964,664.96
3,AoSoA-8,26,12.806114,670.77
3,AoSoA-8,27,12.851186,668.41
3,AoSoA-8,28,12.774925,672.40
3,AoSoA-8,29,12.764594,672.95
3,AoSoA-8,30,12.831763,669.42
3,AoSoA-8,31,12.803725,670.89
3,AoSoA-8,32,12.828375,669.60
3,AoSoA-8,33,12.823844,669.84
3,AoSoA-8,34,12.861104,667.90
3,AoSoA-8,35,12.743044,674.09
3,AoSoA-8,36,12.904575,665.65
3,AoSoA-8,37,12.785075,671.87
3,AoSoA-8,38,12.802284,670.97
3,AoSoA-8,39,12.749803,673.73
3,AoSoA-8,40,12.852254,668.36
3,AoSoA-8,41,12.914785,665.12
3,AoSoA-8,42,12.811275,670.50
3,AoSoA-8,43,12.793655,671.42
3,AoSoA-8,44,12.807765,670.68
3,AoSoA-8,45,12.827825,669.63
3,AoSoA-8,46,12.784034,671.92
3,AoSoA-8,47,12.824664,669.80
