5pt,smem,16384,100,32,8,1,1,0,54,0.001921,698.841,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,55,0.001921,698.690,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,56,0.001919,699.412,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,57,0.001921,698.608,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,58,0.001921,698.748,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,59,0.001921,698.771,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,60,0.001919,699.470,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,61,0.001921,698.678,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,62,0.001920,698.957,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,63,0.001920,699.027,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,64,0.001919,699.447,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,65,0.001922,698.399,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,66,0.001920,698.934,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,67,0.001920,698.923,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,68,0.001920,699.039,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,69,0.001920,699.225,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,70,0.001919,699.319,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,71,0.001920,699.225,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,72,0.001920,699.156,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,73,0.001920,698.899,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,74,0.001919,699.260,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,75,0.001920,699.004,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,76,0.001919,699.342,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,77,0.001920,699.039,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,78,0.001920,699.039,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,79,0.001920,699.121,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,80,0.001919,699.319,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,81,0.001920,698.981,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,82,0.001919,699.342,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,83,0.001920,699.039,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,84,0.001920,699.039,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,85,0.001920,698.981,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,86,0.001920,699.109,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,87,0.001920,698.899,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,88,0.001919,699.505,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,89,0.001920,699.191,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,90,0.001920,699.062,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,91,0.001919,699.354,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,92,0.001919,699.389,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,93,0.001920,699.132,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,94,0.001919,699.260,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,95,0.001920,699.179,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,96,0.001919,699.249,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,97,0.001920,699.214,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,98,0.001919,699.249,1.099914e+12
5pt,smem,16384,100,32,8,1,1,0,99,0.001919,699.295,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,0,0.001961,684.494,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,1,0.001951,688.087,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,2,0.001947,689.206,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,3,0.001940,691.947,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,4,0.001935,693.571,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,5,0.001936,693.262,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,6,0.001933,694.237,1.099914e+12
5pt,smem_pad,16384,100,32,8,1,1,1,7,0.001927,696.543,1.099914e+12
