P,layout,run,ms,gbps
3,AoSoA-2,94,0.864480,2484.13
3,AoSoA-2,95,0.862528,2489.75
3,AoSoA-2,96,0.858528,2501.35
3,AoSoA-2,97,0.861184,2493.64
3,AoSoA-2,98,0.863456,2487.08
3,AoSoA-2,99,0.863392,2487.26
3,AoSoA-4,0,0.643872,3335.26
3,AoSoA-4,1,0.641280,3348.74
3,AoSoA-4,2,0.638272,3364.52
3,AoSoA-4,3,0.640640,3352.09
3,AoSoA-4,4,0.642560,3342.07
3,AoSoA-4,5,0.642496,3342.40
3,AoSoA-4,6,0.639840,3356.28
3,AoSoA-4,7,0.641344,3348.41
3,AoSoA-4,8,0.640864,3350.92
3,AoSoA-4,9,0.640160,3354.60
3,AoSoA-4,10,0.640704,3351.75
3,AoSoA-4,11,0.639104,3360.14
3,AoSoA-4,12,0.643872,3335.26
3,AoSoA-4,13,0.639200,3359.64
3,AoSoA-4,14,0.640800,3351.25
3,AoSoA-4,15,0.639008,3360.65
3,AoSoA-4,16,0.641152,3349.41
3,AoSoA-4,17,0.641920,3345.40
3,AoSoA-4,18,0.642016,3344.90
3,AoSoA-4,19,0.642656,3341.57
3,AoSoA-4,20,0.639904,3355.94
3,AoSoA-4,21,0.641920,3345.40
3,AoSoA-4,22,0.639168,3359.81
3,AoSoA-4,23,0.638144,3365.20
3,AoSoA-4,24,0.639072,3360.31
3,AoSoA-4,25,0.645504,3326.83
3,AoSoA-4,26,0.642144,3344.24
3,AoSoA-4,27,0.641664,3346.74
3,AoSoA-4,28,0.642208,3343.90
3,AoSoA-4,29,0.639264,3359.30
3,AoSoA-4,30,0.638528,3363.18
3,AoSoA-4,31,0.641760,3346.24
3,AoSoA-4,32,0.639680,3357.12
3,AoSoA-4,33,0.639904,3355.94
3,AoSoA-4,34,0.638272,3364.52
3,AoSoA-4,35,0.641824,3345.90
3,AoSoA-4,36,0.646208,3323.20
3,AoSoA-4,37,0.640224,3354.27
3,AoSoA-4,38,0.641792,3346.07
3,AoSoA-4,39,0.639488,3358.13
3,AoSoA-4,40,0.646720,3320.57
3,AoSoA-4,41,0.640448,3353.09
3,AoSoA-4,42,0.640832,3351.08
3,AoSoA-4,43,0.640864,3350.92
3,AoSoA-4,44,0.639712,3356.95
3,AoSoA-4,45,0.644064,3334.27
3,AoSoA-4,46,0.638528,3363.18
3,AoSoA-4,47,0.640352,3353.60
3,AoSoA-4,48,0.641888,3345.57
3,AoSoA-4,49,0.641792,3346.07
3,AoSoA-4,50,0.638304,3364.36
3,AoSoA-4,51,0.641408,3348.07
3,AoSoA-4,52,0.642912,3340.24
3,AoSoA-4,53,0.639968,3355.61
3,AoSoA-4,54,0.641920,3345.40
3,AoSoA-4,55,0.639360,3358.80
3,AoSoA-4,56,0.641152,3349.41
3,AoSoA-4,57,0.640000,3355.44
3,AoSoA-4,58,0.642112,3344.40
3,AoSoA-4,59,0.641056,3349.91
3,AoSoA-4,60,0.643264,3338.41
3,AoSoA-4,61,0.640320,3353.76
3,AoSoA-4,62,0.640640,3352.09
3,AoSoA-4,63,0.641504,3347.57
3,AoSoA-4,64,0.639296,3359.14
3,AoSoA-4,65,0.640128,3354.77
3,AoSoA-4,66,0.639008,3360.65
3,AoSoA-4,67,0.641632,3346.91
3,AoSoA-4,68,0.639648,3357.29
3,AoSoA-4,69,0.639808,3356.45
3,AoSoA-4,70,0.640832,3351.08
3,AoSoA-4,71,0.641888,3345.57
3,AoSoA-4,72,0.641824,3345.90
3,AoSoA-4,73,0.638976,3360.82
3,AoSoA-4,74,0.639872,3356.11
3,AoSoA-4,75,0.641088,3349.75
3,AoSoA-4,76,0.639456,3358.29
3,AoSoA-4,77,0.640576,3352.42
3,AoSoA-4,78,0.639936,3355.78
3,AoSoA-4,79,0.638144,3365.20
3,AoSoA-4,80,0.642304,3343.40
3,AoSoA-4,81,0.642016,3344.90
3,AoSoA-4,82,0.639232,3359.47
3,AoSoA-4,83,0.638240,3364.69
3,AoSoA-4,84,0.641984,3345.07
3,AoSoA-4,85,0.642656,3341.57
3,AoSoA-4,86,0.638240,3364.69
3,AoSoA-4,87,0.639136,3359.98
3,AoSoA-4,88,0.640928,3350.58
3,AoSoA-4,89,0.639104,3360.14
3,AoSoA-4,90,0.640672,3351.92
3,AoSoA-4,91,0.640320,3353.76
3,AoSoA-4,92,0.639680,3357.12
3,AoSoA-4,93,0.640512,3352.76
3,AoSoA-4,94,0.639840,3356.28
3,AoSoA-4,95,0.639424,3358.46
3,AoSoA-4,96,0.639168,3359.81
3,AoSoA-4,97,0.641664,3346.74
3,AoSoA-4,98,0.637824,3366.89
3,AoSoA-4,99,0.642880,3340.41
3,AoSoA-8,0,0.606816,3538.93
3,AoSoA-8,1,0.605696,3545.48
3,AoSoA-8,2,0.604672,3551.48
3,AoSoA-8,3,0.607264,3536.32
3,AoSoA-8,4,0.606816,3538.93
3,AoSoA-8,5,0.603712,3557.13
3,AoSoA-8,6,0.605344,3547.54
3,AoSoA-8,7,0.605888,3544.35
3,AoSoA-8,8,0.604512,3552.42
3,AoSoA-8,9,0.605568,3546.23
3,AoSoA-8,10,0.604032,3555.24
3,AoSoA-8,11,0.604384,3553.17
3,AoSoA-8,12,0.605664,3545.66
3,AoSoA-8,13,0.607424,3535.39
3,AoSoA-8,14,0.606528,3540.61
3,AoSoA-8,15,0.605856,3544.54
3,AoSoA-8,16,0.605472,3546.79
3,AoSoA-8,17,0.602816,3562.42
3,AoSoA-8,18,0.605760,3545.10
3,AoSoA-8,19,0.606080,3543.23
3,AoSoA-8,20,0.604448,3552.80
3,AoSoA-8,21,0.602944,3561.66
3,AoSoA-8,22,0.604896,3550.17
3,AoSoA-8,23,0.604384,3553.17
3,AoSoA-8,24,0.605824,3544.73
3,AoSoA-8,25,0.605504,3546.60
3,AoSoA-8,26,0.605920,3544.17
3,AoSoA-8,27,0.605312,3547.73
3,AoSoA-8,28,0.607584,3534.46
3,AoSoA-8,29,0.605536,3546.41
3,AoSoA-8,30,0.605376,3547.35
3,AoSoA-8,31,0.606144,3542.86
3,AoSoA-8,32,0.602944,3561.66
3,AoSoA-8,33,0.603968,3555.62
3,AoSoA-8,34,0.605568,3546.23
3,AoSoA-8,35,0.605920,3544.17
3,AoSoA-8,36,0.603744,3556.94
3,AoSoA-8,37,0.606912,3538.37
3,AoSoA-8,38,0.601696,3569.05
3,AoSoA-8,39,0.605184,3548.48
3,AoSoA-8,40,0.603808,3556.56
3,AoSoA-8,41,0.604320,3553.55
3,AoSoA-8,42,0.605792,3544.92
3,AoSoA-8,43,0.606976,3538.00
3,AoSoA-8,44,0.603168,3560.34
3,AoSoA-8,45,0.604864,3550.35
3,AoSoA-8,46,0.606496,3540.80
3,AoSoA-8,47,0.604736,3551.11
3,AoSoA-8,48,0.605664,3545.66
3,AoSoA-8,49,0.606208,3542.48
3,AoSoA-8,50,0.603392,3559.02
3,AoSoA-8,51,0.604864,3550.35
3,AoSoA-8,52,0.605280,3547.91
3,AoSoA-8,53,0.605344,3547.54
3,AoSoA-8,54,0.606368,3541.55
3,AoSoA-8,55,0.605472,3546.79
3,AoSoA-8,56,0.605280,3547.91
3,AoSoA-8,57,0.604544,3552.23
3,AoSoA-8,58,0.606400,3541.36
3,AoSoA-8,59,0.605056,3549.23
3,AoSoA-8,60,0.605376,3547.35
3,AoSoA-8,61,0.605088,3549.04
3,AoSoA-8,62,0.605792,3544.92
3,AoSoA-8,63,0.605568,3546.23
3,AoSoA-8,64,0.605888,3544.35
3,AoSoA-8,65,0.606240,3542.30
3,AoSoA-8,66,0.605408,3547.16
3,AoSoA-8,67,0.605696,3545.48
3,AoSoA-8,68,0.604480,3552.61
3,AoSoA-8,69,0.606208,3542.48
3,AoSoA-8,70,0.606752,3539.31
3,AoSoA-8,71,0.603712,3557.13
3,AoSoA-8,72,0.604896,3550.17
3,AoSoA-8,73,0.604736,3551.11
3,AoSoA-8,74,0.605056,3549.23
3,AoSoA-8,75,0.603936,3555.81
3,AoSoA-8,76,0.605312,3547.73
3,AoSoA-8,77,0.606848,3538.75
3,AoSoA-8,78,0.605472,3546.79
3,AoSoA-8,79,0.604128,3554.68
3,AoSoA-8,80,0.605152,3548.66
3,AoSoA-8,81,0.606784,3539.12
3,AoSoA-8,82,0.605216,3548.29
3,AoSoA-8,83,0.606784,3539.12
3,AoSoA-8,84,0.605248,3548.10
3,AoSoA-8,85,0.606208,3542.48
3,AoSoA-8,86,0.606944,3538.19
3,AoSoA-8,87,0.601760,3568.67
3,AoSoA-8,88,0.605632,3545.85
3,AoSoA-8,89,0.603296,3559.58
3,AoSoA-8,90,0.602848,3562.23
3,AoSoA-8,91,0.606048,3543.42
3,AoSoA-8,92,0.605568,3546.23
3,AoSoA-8,93,0.605792,3544.92
3,AoSoA-8,94,0.605120,3548.85
3,AoSoA-8,95,0.604704,3551.29
3,AoSoA-8,96,0.607616,3534.27
3,AoSoA-8,97,0.606176,3542.67
3,AoSoA-8,98,0.603552,3558.07
3,AoSoA-8,99,0.605952,3543.98
3,AoSoA-16,0,0.607232,3536.51
3,AoSoA-16,1,0.606752,3539.31
3,AoSoA-16,2,0.607680,3533.90
3,AoSoA-16,3,0.605760,3545.10
3,AoSoA-16,4,0.606144,3542.86
3,AoSoA-16,5,0.606592,3540.24
3,AoSoA-16,6,0.605696,3545.48
3,AoSoA-16,7,0.608192,3530.93
3,AoSoA-16,8,0.607872,3532.79
3,AoSoA-16,9,0.607104,3537.25
3,AoSoA-16,10,0.607872,3532.79
3,AoSoA-16,11,0.608832,3527.22
3,AoSoA-16,12,0.607712,3533.72
3,AoSoA-16,13,0.607392,3535.58
3,AoSoA-16,14,0.607840,3532.97
3,AoSoA-16,15,0.607456,3535.21
3,AoSoA-16,16,0.607424,3535.39
3,AoSoA-16,17,0.609056,3525.92
3,AoSoA-16,18,0.607200,3536.70
3,AoSoA-16,19,0.604672,3551.48
3,AoSoA-16,20,0.609024,3526.10
3,AoSoA-16,21,0.607744,3533.53
3,AoSoA-16,22,0.606976,3538.00
3,AoSoA-16,23,0.607616,3534.27
3,AoSoA-16,24,0.608512,3529.07
3,AoSoA-16,25,0.607968,3532.23
3,AoSoA-16,26,0.609024,3526.10
3,AoSoA-16,27,0.607488,3535.02
3,AoSoA-16,28,0.605856,3544.54
3,AoSoA-16,29,0.607808,3533.16
3,AoSoA-16,30,0.607808,3533.16
3,AoSoA-16,31,0.606752,3539.31
3,AoSoA-16,32,0.607744,3533.53
3,AoSoA-16,33,0.607360,3535.76
3,AoSoA-16,34,0.607424,3535.39
3,AoSoA-16,35,0.608096,3531.48
3,AoSoA-16,36,0.608256,3530.56
3,AoSoA-16,37,0.606944,3538.19
3,AoSoA-16,38,0.607744,3533.53
3,AoSoA-16,39,0.607424,3535.39
3,AoSoA-16,40,0.606560,3540.43
3,AoSoA-16,41,0.607584,3534.46
3,AoSoA-16,42,0.608032,3531.86
3,AoSoA-16,43,0.607424,3535.39
3,AoSoA-16,44,0.608480,3529.26
3,AoSoA-16,45,0.607136,3537.07
3,AoSoA-16,46,0.607968,3532.23
3,AoSoA-16,47,0.608096,3531.48
3,AoSoA-16,48,0.607616,3534.27
3,AoSoA-16,49,0.606784,3539.12
3,AoSoA-16,50,0.606080,3543.23
3,AoSoA-16,51,0.607456,3535.21
3,AoSoA-16,52,0.607296,3536.14
3,AoSoA-16,53,0.607840,3532.97
3,AoSoA-16,54,0.608352,3530.00
3,AoSoA-16,55,0.606112,3543.04
3,AoSoA-16,56,0.608608,3528.51
3,AoSoA-16,57,0.607328,3535.95
3,AoSoA-16,58,0.607488,3535.02
3,AoSoA-16,59,0.607936,3532.41
3,AoSoA-16,60,0.607456,3535.21
3,AoSoA-16,61,0.607776,3533.34
3,AoSoA-16,62,0.608096,3531.48
3,AoSoA-16,63,0.608224,3530.74
3,AoSoA-16,64,0.607552,3534.65
3,AoSoA-16,65,0.608256,3530.56
3,AoSoA-16,66,0.607008,3537.81
3,AoSoA-16,67,0.610080,3520.00
3,AoSoA-16,68,0.607872,3532.79
3,AoSoA-16,69,0.607264,3536.32
3,AoSoA-16,70,0.607232,3536.51
3,AoSoA-16,71,0.607840,3532.97
3,AoSoA-16,72,0.608384,3529.81
3,AoSoA-16,73,0.609440,3523.70
3,AoSoA-16,74,0.607680,3533.90
3,AoSoA-16,75,0.607808,3533.16
3,AoSoA-16,76,0.607744,3533.53
3,AoSoA-16,77,0.608736,3527.77
3,AoSoA-16,78,0.607968,3532.23
3,AoSoA-16,79,0.607616,3534.27
3,AoSoA-16,80,0.607520,3534.83
3,AoSoA-16,81,0.607520,3534.83
3,AoSoA-16,82,0.607968,3532.23
3,AoSoA-16,83,0.607776,3533.34
3,AoSoA-16,84,0.607840,3532.97
3,AoSoA-16,85,0.608640,3528.33
3,AoSoA-16,86,0.607648,3534.09
3,AoSoA-16,87,0.607296,3536.14
3,AoSoA-16,88,0.607200,3536.70
3,AoSoA-16,89,0.608864,3527.03
3,AoSoA-16,90,0.607584,3534.46
3,AoSoA-16,91,0.608288,3530.37
