P,layout,run,ms,gbps
3,SoA,58,17.605066,975.85
3,SoA,59,17.603874,975.91
3,SoA,60,21.312952,806.08
3,SoA,61,17.585993,976.91
3,SoA,62,17.554045,978.68
3,SoA,63,17.588139,976.79
3,SoA,64,17.923117,958.53
3,SoA,65,17.601013,976.07
3,SoA,66,17.588854,976.75
3,SoA,67,17.601013,976.07
3,SoA,68,17.585993,976.91
3,SoA,69,25.039196,686.12
3,SoA,70,17.750025,967.88
3,SoA,71,17.561913,978.24
3,SoA,72,17.585039,976.96
3,SoA,73,18.081903,950.11
3,SoA,74,18.933058,907.40
3,SoA,75,17.636061,974.13
3,SoA,76,17.598152,976.23
3,SoA,77,17.777920,966.36
3,SoA,78,17.569065,977.85
3,SoA,79,19.735813,870.49
3,SoA,80,17.628193,974.57
3,SoA,81,17.592907,976.52
3,SoA,82,17.606974,975.74
3,SoA,83,17.577171,977.40
3,SoA,84,38.039923,451.63
3,SoA,85,17.671824,972.16
3,SoA,86,25.305033,678.91
3,SoA,87,17.608881,975.64
3,SoA,88,17.638922,973.97
3,SoA,89,17.627001,974.63
3,SoA,90,17.598867,976.19
3,SoA,91,21.548986,797.25
3,SoA,92,17.621994,974.91
3,SoA,93,17.575026,977.52
3,SoA,94,17.575026,977.52
3,SoA,95,17.565012,978.07
3,SoA,96,19.179106,895.76
3,SoA,97,17.635107,974.18
3,SoA,98,17.523050,980.41
3,SoA,99,17.591000,976.63
3,AoSoA-2,0,10.288954,1669.74
3,AoSoA-2,1,9.777069,1757.16
3,AoSoA-2,2,16.461134,1043.66
3,AoSoA-2,3,10.110855,1699.15
3,AoSoA-2,4,10.138035,1694.59
3,AoSoA-2,5,9.898901,1735.53
3,AoSoA-2,6,9.881020,1738.67
3,AoSoA-2,7,10.380030,1655.09
3,AoSoA-2,8,10.077953,1704.70
3,AoSoA-2,9,16.921043,1015.30
3,AoSoA-2,10,9.896040,1736.03
3,AoSoA-2,11,10.948896,1569.09
3,AoSoA-2,12,10.316849,1665.22
3,AoSoA-2,13,9.886980,1737.62
3,AoSoA-2,14,10.325193,1663.88
3,AoSoA-2,15,9.618998,1786.03
3,AoSoA-2,16,10.000944,1717.82
3,AoSoA-2,17,9.917021,1732.36
3,AoSoA-2,18,10.262012,1674.12
3,AoSoA-2,19,9.691954,1772.59
3,AoSoA-2,20,10.221004,1680.84
3,AoSoA-2,21,10.373831,1656.08
3,AoSoA-2,22,10.059118,1707.89
3,AoSoA-2,23,12.443066,1380.68
3,AoSoA-2,24,9.881973,1738.50
3,AoSoA-2,25,9.835958,1746.64
3,AoSoA-2,26,10.046005,1710.12
3,AoSoA-2,27,10.199070,1684.45
3,AoSoA-2,28,10.161161,1690.74
3,AoSoA-2,29,10.019779,1714.59
3,AoSoA-2,30,15.928984,1078.53
3,AoSoA-2,31,9.818792,1749.69
3,AoSoA-2,32,10.272980,1672.33
3,AoSoA-2,33,10.221004,1680.84
3,AoSoA-2,34,9.783983,1755.92
3,AoSoA-2,35,9.909868,1733.61
