P,layout,run,ms,gbps
3,AoS,0,46.851158,183.35
3,AoS,1,47.240973,181.83
3,AoS,2,46.432972,185.00
3,AoS,3,46.953201,182.95
3,AoS,4,46.118975,186.26
3,AoS,5,46.601057,184.33
3,AoS,6,46.208143,185.90
3,AoS,7,46.665907,184.07
3,AoS,8,45.904875,187.12
3,AoS,9,45.962095,186.89
3,AoS,10,51.913977,165.46
3,AoS,11,45.656919,188.14
3,AoS,12,46.525002,184.63
3,AoS,13,45.799017,187.56
3,AoS,14,46.385050,185.19
3,AoS,15,45.545101,188.60
3,AoS,16,46.194077,185.95
3,AoS,17,45.448065,189.01
3,AoS,18,45.933962,187.01
3,AoS,19,45.464993,188.93
3,AoS,20,46.156883,186.10
3,AoS,21,45.442820,189.03
3,AoS,22,46.100140,186.33
3,AoS,23,46.376944,185.22
3,AoS,24,46.053886,186.52
3,AoS,25,45.552015,188.57
3,AoS,26,45.666933,188.10
3,AoS,27,52.093983,164.89
3,AoS,28,45.535088,188.64
3,AoS,29,46.191931,185.96
3,AoS,30,45.737982,187.81
3,AoS,31,46.211004,185.88
3,AoS,32,45.405865,189.18
3,AoS,33,46.153069,186.12
3,AoS,34,45.671940,188.08
3,AoS,35,45.971870,186.85
3,AoS,36,45.488119,188.84
3,AoS,37,46.148777,186.14
3,AoS,38,45.487881,188.84
3,AoS,39,46.157837,186.10
3,AoS,40,45.643091,188.20
3,AoS,41,46.096087,186.35
3,AoS,42,45.614958,188.31
3,AoS,43,45.650959,188.17
3,AoS,44,52.340031,164.12
3,AoS,45,45.521021,188.70
3,AoS,46,46.169043,186.05
3,AoS,47,45.532942,188.65
3,AoS,48,46.064138,186.48
3,AoS,49,45.542002,188.62
3,AoS,50,45.946836,186.95
3,AoS,51,45.606852,188.35
3,AoS,52,46.210051,185.89
3,AoS,53,45.794010,187.58
3,AoS,54,46.238184,185.78
3,AoS,55,45.569897,188.50
3,AoS,56,46.093941,186.36
3,AoS,57,45.571089,188.50
3,AoS,58,46.147823,186.14
3,AoS,59,45.634031,188.24
3,AoS,60,45.541048,188.62
3,AoS,61,52.419186,163.87
3,AoS,62,45.613050,188.32
3,AoS,63,46.072960,186.44
3,AoS,64,45.524120,188.69
3,AoS,65,46.242952,185.76
3,AoS,66,45.488119,188.84
3,AoS,67,46.367884,185.26
3,AoS,68,45.564890,188.52
3,AoS,69,46.154976,186.11
3,AoS,70,45.655966,188.14
3,AoS,71,46.283960,185.59
3,AoS,72,45.468092,188.92
3,AoS,73,46.258926,185.69
3,AoS,74,45.405865,189.18
3,AoS,75,46.211004,185.88
3,AoS,76,45.475960,188.89
3,AoS,77,45.440912,189.04
3,AoS,78,52.559137,163.43
3,AoS,79,45.594931,188.40
3,AoS,80,46.205997,185.91
3,AoS,81,45.628071,188.26
3,AoS,82,46.029091,186.62
3,AoS,83,45.465946,188.93
3,AoS,84,46.211958,185.88
3,AoS,85,46.711922,183.89
3,AoS,86,45.969963,186.86
3,AoS,87,45.475006,188.89
3,AoS,88,46.038151,186.58
3,AoS,89,45.636892,188.22
3,AoS,90,46.023130,186.64
3,AoS,91,45.543909,188.61
3,AoS,92,46.103954,186.32
3,AoS,93,45.381069,189.28
3,AoS,94,45.411110,189.16
