P,layout,run,ms,gbps
3,SoA,60,6.169796,1392.25
3,SoA,61,6.144047,1398.09
3,SoA,62,6.155968,1395.38
3,SoA,63,6.135941,1399.94
3,SoA,64,6.083012,1412.12
3,SoA,65,7.061958,1216.37
3,SoA,66,6.170988,1391.99
3,SoA,67,6.107092,1406.55
3,SoA,68,14.012098,613.04
3,SoA,69,6.350994,1352.53
3,SoA,70,6.103039,1407.48
3,SoA,71,6.181955,1389.52
3,SoA,72,9.105921,943.33
3,SoA,73,6.134987,1400.15
3,SoA,74,6.098986,1408.42
3,SoA,75,6.140947,1398.79
3,SoA,76,6.117821,1404.08
3,SoA,77,6.157160,1395.11
3,SoA,78,6.093979,1409.58
3,SoA,79,6.128073,1401.73
3,SoA,80,10.454178,821.67
3,SoA,81,6.102800,1407.54
3,SoA,82,6.119967,1403.59
3,SoA,83,6.126165,1402.17
3,SoA,84,6.103992,1407.26
3,SoA,85,6.118059,1404.03
3,SoA,86,6.134033,1400.37
3,SoA,87,6.128073,1401.73
3,SoA,88,6.134033,1400.37
3,SoA,89,6.104946,1407.04
3,SoA,90,6.151915,1396.30
3,SoA,91,6.093979,1409.58
3,SoA,92,13.805866,622.19
3,SoA,93,6.121159,1403.32
3,SoA,94,6.343842,1354.06
3,SoA,95,6.124973,1402.44
3,SoA,96,6.130934,1401.08
3,SoA,97,6.145000,1397.87
3,SoA,98,6.085873,1411.45
3,SoA,99,6.128073,1401.73
3,AoSoA-2,0,11.595011,740.83
3,AoSoA-2,1,11.606932,740.07
3,AoSoA-2,2,11.641979,737.84
3,AoSoA-2,3,17.812014,482.25
3,AoSoA-2,4,11.634111,738.34
3,AoSoA-2,5,11.549950,743.72
3,AoSoA-2,6,11.547089,743.90
3,AoSoA-2,7,11.608124,739.99
3,AoSoA-2,8,11.580944,741.73
3,AoSoA-2,9,11.565924,742.69
3,AoSoA-2,10,11.572123,742.29
3,AoSoA-2,11,15.396118,557.93
3,AoSoA-2,12,11.606932,740.07
3,AoSoA-2,13,12.891054,666.35
3,AoSoA-2,14,11.585951,741.41
3,AoSoA-2,15,11.598110,740.63
3,AoSoA-2,16,11.556864,743.27
3,AoSoA-2,17,11.568069,742.55
3,AoSoA-2,18,11.569977,742.43
3,AoSoA-2,19,13.895988,618.16
3,AoSoA-2,20,11.567116,742.62
3,AoSoA-2,21,11.566162,742.68
3,AoSoA-2,22,11.543036,744.17
3,AoSoA-2,23,11.543989,744.10
3,AoSoA-2,24,11.570215,742.42
3,AoSoA-2,25,11.559963,743.08
3,AoSoA-2,26,11.534929,744.69
3,AoSoA-2,27,14.561892,589.89
3,AoSoA-2,28,11.521816,745.54
3,AoSoA-2,29,11.532068,744.87
3,AoSoA-2,30,11.563063,742.88
3,AoSoA-2,31,11.532784,744.83
3,AoSoA-2,32,11.593103,740.95
3,AoSoA-2,33,11.580944,741.73
3,AoSoA-2,34,13.146877,653.38
3,AoSoA-2,35,11.527061,745.20
3,AoSoA-2,36,11.527061,745.20
3,AoSoA-2,37,11.571884,742.31
3,AoSoA-2,38,11.536837,744.57
3,AoSoA-2,39,11.602879,740.33
3,AoSoA-2,40,11.628866,738.67
3,AoSoA-2,41,11.586905,741.35
3,AoSoA-2,42,11.620045,739.23
3,AoSoA-2,43,11.648893,737.40
3,AoSoA-2,44,11.566162,742.68
3,AoSoA-2,45,11.585951,741.41
3,AoSoA-2,46,11.653900,737.09
3,AoSoA-2,47,11.541843,744.24
3,AoSoA-2,48,19.554853,439.27
3,AoSoA-2,49,11.596918,740.71
3,AoSoA-2,50,11.640072,737.96
3,AoSoA-2,51,11.641979,737.84
3,AoSoA-2,52,11.599064,740.57
3,AoSoA-2,53,11.569977,742.43
3,AoSoA-2,54,12.006044,715.47
3,AoSoA-2,55,11.593103,740.95
3,AoSoA-2,56,15.048027,570.83
3,AoSoA-2,57,11.644125,737.70
3,AoSoA-2,58,11.584044,741.53
3,AoSoA-2,59,12.013912,715.00
3,AoSoA-2,60,11.595011,740.83
3,AoSoA-2,61,11.791945,728.46
3,AoSoA-2,62,11.636019,738.22
3,AoSoA-2,63,11.594057,740.89
3,AoSoA-2,64,11.591911,741.03
3,AoSoA-2,65,11.592865,740.97
3,AoSoA-2,66,11.628866,738.67
3,AoSoA-2,67,11.596918,740.71
3,AoSoA-2,68,11.608124,739.99
3,AoSoA-2,69,11.577129,741.97
3,AoSoA-2,70,11.610031,739.87
3,AoSoA-2,71,18.728018,458.67
3,AoSoA-2,72,11.553049,743.52
3,AoSoA-2,73,11.546850,743.92
3,AoSoA-2,74,11.581898,741.67
3,AoSoA-2,75,11.570930,742.37
3,AoSoA-2,76,11.620045,739.23
3,AoSoA-2,77,11.590004,741.15
3,AoSoA-2,78,16.813040,510.91
3,AoSoA-2,79,11.591911,741.03
