backend,variant,nlev,N_e,N_c,N_v,cell_dist,config_label,TX,TY,BX,BY,run_id,time_ms
gpu,1,96,122880,81920,81920,exact,1x1_256x1,1,1,256,1,96,0.236961
gpu,1,96,122880,81920,81920,exact,1x1_256x1,1,1,256,1,97,0.314522
gpu,1,96,122880,81920,81920,exact,1x1_256x1,1,1,256,1,98,0.235161
gpu,1,96,122880,81920,81920,exact,1x1_256x1,1,1,256,1,99,0.237121
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,0,0.257001
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,1,0.234961
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,2,0.237961
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,3,0.234602
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,4,0.235961
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,5,0.237722
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,6,0.235001
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,7,0.237801
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,8,0.237641
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,9,0.237402
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,10,0.239761
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,11,0.250402
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,12,0.236041
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,13,0.239242
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,14,0.239521
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,15,0.236202
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,16,0.235201
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,17,0.233961
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,18,0.236761
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,19,0.247561
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,20,0.238361
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,21,0.237202
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,22,0.236041
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,23,0.232522
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,24,0.242721
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,25,0.236762
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,26,0.233081
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,27,0.237922
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,28,0.238801
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,29,0.234922
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,30,0.235161
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,31,0.233881
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,32,0.238441
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,33,0.232842
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,34,0.236841
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,35,0.235962
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,36,0.236241
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,37,0.237082
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,38,0.238161
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,39,0.234521
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,40,0.235161
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,41,0.233762
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,42,0.235881
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,43,0.235842
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,44,0.236681
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,45,0.236001
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,46,0.238361
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,47,0.235762
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,48,0.237241
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,49,0.238162
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,50,0.236241
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,51,0.236122
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,52,0.233681
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,53,0.235121
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,54,0.236801
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,55,0.237642
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,56,0.236801
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,57,0.237842
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,58,0.249961
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,59,0.233602
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,60,0.235881
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,61,0.234721
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,62,0.236681
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,63,0.234722
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,64,0.233321
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,65,0.233201
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,66,0.236281
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,67,0.236082
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,68,0.237121
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,69,0.235242
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,70,0.236401
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,71,0.234721
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,72,0.235201
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,73,0.235481
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,74,0.230121
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,75,0.234321
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,76,0.236121
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,77,0.236242
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,78,0.235841
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,79,0.236322
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,80,0.236761
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,81,0.235642
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,82,0.235121
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,83,0.235961
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,84,0.234281
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,85,0.236161
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,86,0.234241
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,87,0.232641
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,88,0.236881
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,89,0.235681
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,90,0.234321
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,91,0.237282
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,92,0.235801
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,93,0.234602
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,94,0.245921
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,95,0.236722
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,96,0.236321
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,97,0.232322
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,98,0.241041
gpu,1,96,122880,81920,81920,exact,1x1_128x1,1,1,128,1,99,0.238842
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,0,0.309842
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,1,0.290842
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,2,0.365122
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,3,0.292282
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,4,0.293681
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,5,0.293042
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,6,0.358682
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,7,0.360523
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,8,0.358122
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,9,0.356243
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,10,0.292641
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,11,0.358522
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,12,0.290521
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,13,0.292322
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,14,0.362842
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,15,0.297682
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,16,0.294001
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,17,0.361923
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,18,0.290601
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,19,0.356763
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,20,0.291481
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,21,0.361203
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,22,0.357642
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,23,0.291922
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,24,0.358042
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,25,0.358523
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,26,0.364402
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,27,0.361002
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,28,0.360362
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,29,0.293882
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,30,0.292321
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,31,0.356003
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,32,0.292961
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,33,0.291882
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,34,0.294441
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,35,0.361523
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,36,0.365002
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,37,0.290562
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,38,0.357842
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,39,0.355682
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,40,0.359802
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,41,0.358322
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,42,0.358082
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,43,0.361523
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,44,0.294321
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,45,0.355882
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,46,0.361002
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,47,0.359962
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,48,0.297241
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,49,0.358163
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,50,0.300641
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,51,0.360122
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,52,0.370642
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,53,0.293442
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,54,0.292201
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,55,0.357803
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,56,0.358322
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,57,0.292602
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,58,0.358242
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,59,0.291442
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,60,0.293521
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,61,0.290922
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,62,0.294201
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,63,0.292882
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,64,0.295641
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,65,0.355162
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,66,0.290521
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,67,0.357403
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,68,0.303601
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,69,0.293242
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,70,0.291001
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,71,0.359203
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,72,0.361282
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,73,0.356162
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,74,0.292921
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,75,0.362003
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,76,0.362522
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,77,0.358683
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,78,0.292961
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,79,0.360283
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,80,0.363282
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,81,0.360722
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,82,0.295881
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,83,0.291002
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,84,0.362042
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,85,0.292523
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,86,0.292001
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,87,0.293203
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,88,0.364762
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,89,0.360443
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,90,0.290841
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,91,0.292482
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,92,0.293761
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,93,0.290642
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,94,0.362082
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,95,0.290282
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,96,0.359402
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,97,0.354202
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,98,0.292681
gpu,1,96,122880,81920,81920,exact,2x1_128x1,2,1,128,1,99,0.293763
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,0,0.528163
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,1,0.500084
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,2,0.495763
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,3,0.492963
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,4,0.491363
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,5,0.493364
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,6,0.501083
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,7,0.487123
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,8,0.499283
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,9,0.500443
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,10,0.494123
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,11,0.492244
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,12,0.491643
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,13,0.496244
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,14,0.493243
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,15,0.496444
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,16,0.493283
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,17,0.500284
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,18,0.497963
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,19,0.495883
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,20,0.486203
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,21,0.495963
gpu,1,96,122880,81920,81920,exact,4x1_128x1,4,1,128,1,22,0.495323
