backend,variant,nlev,N_e,N_c,N_v,cell_dist,config_label,TX,TY,BX,BY,run_id,time_ms
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,2,0.551762
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,3,0.553323
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,4,0.547322
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,5,0.548963
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,6,0.550722
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,7,0.553523
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,8,0.553402
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,9,0.552963
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,10,0.548282
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,11,0.551323
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,12,0.549282
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,13,0.549763
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,14,0.551682
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,15,0.551323
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,16,0.554882
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,17,0.551883
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,18,0.549522
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,19,0.549323
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,20,0.550922
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,21,0.553763
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,22,0.558682
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,23,0.554883
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,24,0.551602
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,25,0.544523
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,26,0.551322
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,27,0.549843
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,28,0.554042
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,29,0.553003
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,30,0.549242
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,31,0.544923
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,32,0.551002
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,33,0.554083
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,34,0.552442
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,35,0.552723
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,36,0.555642
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,37,0.553403
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,38,0.553602
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,39,0.551203
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,40,0.555522
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,41,0.549483
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,42,0.550762
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,43,0.552003
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,44,0.549562
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,45,0.549563
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,46,0.548842
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,47,0.551803
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,48,0.548442
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,49,0.550123
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,50,0.550562
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,51,0.549763
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,52,0.551682
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,53,0.551043
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,54,0.551682
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,55,0.551323
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,56,0.550562
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,57,0.551323
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,58,0.550482
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,59,0.546683
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,60,0.549482
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,61,0.549803
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,62,0.548722
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,63,0.549803
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,64,0.551962
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,65,0.547603
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,66,0.554042
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,67,0.552083
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,68,0.549602
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,69,0.552923
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,70,0.554682
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,71,0.550883
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,72,0.551642
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,73,0.548523
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,74,0.552602
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,75,0.551643
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,76,0.554602
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,77,0.553803
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,78,0.553282
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,79,0.552563
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,80,0.552002
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,81,0.584084
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,82,0.551082
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,83,0.548803
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,84,0.551922
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,85,0.549523
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,86,0.550122
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,87,0.550083
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,88,0.552922
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,89,0.549563
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,90,0.553082
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,91,0.555483
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,92,0.566642
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,93,0.555163
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,94,0.556522
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,95,0.553883
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,96,0.551162
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,97,0.552003
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,98,0.552682
gpu,1,256,122880,81920,81920,exact,1x1_128x1,1,1,128,1,99,0.550403
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,0,0.677043
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,1,0.659203
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,2,0.632084
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,3,0.628203
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,4,0.626723
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,5,0.625443
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,6,0.622163
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,7,0.627123
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,8,0.624643
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,9,0.622203
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,10,0.624964
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,11,0.616203
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,12,0.647123
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,13,0.620883
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,14,0.621164
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,15,0.627683
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,16,0.623843
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,17,0.622123
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,18,0.624523
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,19,0.624123
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,20,0.619203
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,21,0.620563
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,22,0.617163
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,23,0.622403
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,24,0.628003
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,25,0.627603
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,26,0.624484
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,27,0.625963
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,28,0.624243
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,29,0.623243
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,30,0.622443
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,31,0.626323
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,32,0.622803
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,33,0.627403
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,34,0.627443
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,35,0.624643
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,36,0.620683
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,37,0.623403
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,38,0.626963
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,39,0.625803
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,40,0.621763
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,41,0.621723
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,42,0.624523
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,43,0.626323
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,44,0.626363
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,45,0.626643
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,46,0.627244
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,47,0.622523
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,48,0.624523
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,49,0.628803
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,50,0.625923
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,51,0.620923
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,52,0.621203
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,53,0.626083
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,54,0.625083
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,55,0.627003
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,56,0.626524
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,57,0.626643
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,58,0.626763
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,59,0.628603
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,60,0.627403
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,61,0.620363
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,62,0.622643
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,63,0.631203
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,64,0.626923
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,65,0.625043
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,66,0.627723
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,67,0.621803
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,68,0.650324
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,69,0.624763
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,70,0.625763
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,71,0.625963
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,72,0.630683
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,73,0.623843
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,74,0.626803
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,75,0.627443
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,76,0.626763
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,77,0.629043
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,78,0.627923
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,79,0.617763
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,80,0.620243
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,81,0.626003
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,82,0.627803
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,83,0.626923
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,84,0.623723
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,85,0.628363
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,86,0.626683
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,87,0.627483
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,88,0.625604
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,89,0.626843
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,90,0.624683
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,91,0.626323
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,92,0.627443
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,93,0.620003
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,94,0.626323
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,95,0.630923
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,96,0.626604
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,97,0.629683
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,98,0.626644
gpu,1,256,122880,81920,81920,exact,1x1_64x1,1,1,64,1,99,0.626083
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,0,0.727603
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,1,0.695364
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,2,0.746883
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,3,0.691444
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,4,0.693923
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,5,0.689244
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,6,0.691923
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,7,0.752324
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,8,0.752283
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,9,0.732364
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,10,0.691483
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,11,0.687764
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,12,0.690763
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,13,0.688684
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,14,0.749243
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,15,0.742524
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,16,0.752443
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,17,0.747765
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,18,0.746323
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,19,0.679804
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,20,0.684203
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,21,0.683844
gpu,1,256,122880,81920,81920,exact,2x1_128x1,2,1,128,1,22,0.686723
