variant,blocksize,ngms,rhoc_size,nthreads,rep,time_ms
baseline_soa,1,55191,120000,96,88,4.496098
baseline_soa,1,55191,120000,96,89,4.400015
baseline_soa,1,55191,120000,96,90,4.584074
baseline_soa,1,55191,120000,96,91,4.477978
baseline_soa,1,55191,120000,96,92,4.626989
baseline_soa,1,55191,120000,96,93,4.490852
baseline_soa,1,55191,120000,96,94,4.505873
baseline_soa,1,55191,120000,96,95,4.488945
baseline_soa,1,55191,120000,96,96,4.423141
baseline_soa,1,55191,120000,96,97,4.507780
baseline_soa,1,55191,120000,96,98,4.487991
baseline_soa,1,55191,120000,96,99,4.519939
eigts_t_soa,1,55191,120000,96,0,4.396200
eigts_t_soa,1,55191,120000,96,1,4.208088
eigts_t_soa,1,55191,120000,96,2,4.170895
eigts_t_soa,1,55191,120000,96,3,4.244089
eigts_t_soa,1,55191,120000,96,4,4.174948
eigts_t_soa,1,55191,120000,96,5,4.205942
eigts_t_soa,1,55191,120000,96,6,4.227877
eigts_t_soa,1,55191,120000,96,7,4.201889
eigts_t_soa,1,55191,120000,96,8,4.208088
eigts_t_soa,1,55191,120000,96,9,4.120111
eigts_t_soa,1,55191,120000,96,10,4.168034
eigts_t_soa,1,55191,120000,96,11,4.251003
eigts_t_soa,1,55191,120000,96,12,4.208088
eigts_t_soa,1,55191,120000,96,13,4.263878
eigts_t_soa,1,55191,120000,96,14,4.230976
eigts_t_soa,1,55191,120000,96,15,4.249096
eigts_t_soa,1,55191,120000,96,16,4.293203
eigts_t_soa,1,55191,120000,96,17,5.630016
eigts_t_soa,1,55191,120000,96,18,4.253864
eigts_t_soa,1,55191,120000,96,19,4.317999
eigts_t_soa,1,55191,120000,96,20,9.834051
eigts_t_soa,1,55191,120000,96,21,4.306078
eigts_t_soa,1,55191,120000,96,22,4.199982
eigts_t_soa,1,55191,120000,96,23,4.245043
eigts_t_soa,1,55191,120000,96,24,4.217863
eigts_t_soa,1,55191,120000,96,25,4.210949
eigts_t_soa,1,55191,120000,96,26,4.226923
eigts_t_soa,1,55191,120000,96,27,4.174948
eigts_t_soa,1,55191,120000,96,28,4.160166
eigts_t_soa,1,55191,120000,96,29,4.184008
eigts_t_soa,1,55191,120000,96,30,4.173994
eigts_t_soa,1,55191,120000,96,31,4.196882
eigts_t_soa,1,55191,120000,96,32,4.306078
eigts_t_soa,1,55191,120000,96,33,4.240036
eigts_t_soa,1,55191,120000,96,34,4.320860
eigts_t_soa,1,55191,120000,96,35,4.260063
eigts_t_soa,1,55191,120000,96,36,5.717039
eigts_t_soa,1,55191,120000,96,37,4.255056
eigts_t_soa,1,55191,120000,96,38,4.258156
eigts_t_soa,1,55191,120000,96,39,4.283905
eigts_t_soa,1,55191,120000,96,40,9.667873
eigts_t_soa,1,55191,120000,96,41,4.292965
eigts_t_soa,1,55191,120000,96,42,4.334927
eigts_t_soa,1,55191,120000,96,43,4.261971
eigts_t_soa,1,55191,120000,96,44,4.166842
eigts_t_soa,1,55191,120000,96,45,4.184961
eigts_t_soa,1,55191,120000,96,46,4.259109
eigts_t_soa,1,55191,120000,96,47,4.233837
eigts_t_soa,1,55191,120000,96,48,4.363060
eigts_t_soa,1,55191,120000,96,49,4.253864
eigts_t_soa,1,55191,120000,96,50,4.173040
eigts_t_soa,1,55191,120000,96,51,4.300117
eigts_t_soa,1,55191,120000,96,52,4.267931
eigts_t_soa,1,55191,120000,96,53,4.229069
eigts_t_soa,1,55191,120000,96,54,4.191160
eigts_t_soa,1,55191,120000,96,55,4.273891
eigts_t_soa,1,55191,120000,96,56,5.790949
eigts_t_soa,1,55191,120000,96,57,4.179955
eigts_t_soa,1,55191,120000,96,58,4.180908
eigts_t_soa,1,55191,120000,96,59,4.162073
eigts_t_soa,1,55191,120000,96,60,4.260063
eigts_t_soa,1,55191,120000,96,61,9.974957
eigts_t_soa,1,55191,120000,96,62,4.215956
eigts_t_soa,1,55191,120000,96,63,4.344225
eigts_t_soa,1,55191,120000,96,64,4.173994
eigts_t_soa,1,55191,120000,96,65,4.161119
eigts_t_soa,1,55191,120000,96,66,4.256964
eigts_t_soa,1,55191,120000,96,67,5.806923
eigts_t_soa,1,55191,120000,96,68,4.238129
eigts_t_soa,1,55191,120000,96,69,4.132032
eigts_t_soa,1,55191,120000,96,70,4.188061
eigts_t_soa,1,55191,120000,96,71,4.206896
eigts_t_soa,1,55191,120000,96,72,4.157066
eigts_t_soa,1,55191,120000,96,73,4.112005
eigts_t_soa,1,55191,120000,96,74,4.226923
eigts_t_soa,1,55191,120000,96,75,5.620956
eigts_t_soa,1,55191,120000,96,76,4.324913
eigts_t_soa,1,55191,120000,96,77,4.144907
eigts_t_soa,1,55191,120000,96,78,4.300117
eigts_t_soa,1,55191,120000,96,79,4.276991
eigts_t_soa,1,55191,120000,96,80,4.379034
eigts_t_soa,1,55191,120000,96,81,4.303932
eigts_t_soa,1,55191,120000,96,82,9.331942
eigts_t_soa,1,55191,120000,96,83,4.163980
eigts_t_soa,1,55191,120000,96,84,4.158020
eigts_t_soa,1,55191,120000,96,85,4.214048
eigts_t_soa,1,55191,120000,96,86,4.182100
eigts_t_soa,1,55191,120000,96,87,4.232883
eigts_t_soa,1,55191,120000,96,88,4.193783
eigts_t_soa,1,55191,120000,96,89,4.269123
eigts_t_soa,1,55191,120000,96,90,4.261017
eigts_t_soa,1,55191,120000,96,91,4.224062
eigts_t_soa,1,55191,120000,96,92,4.224777
eigts_t_soa,1,55191,120000,96,93,4.256010
eigts_t_soa,1,55191,120000,96,94,4.757166
eigts_t_soa,1,55191,120000,96,95,4.293919
eigts_t_soa,1,55191,120000,96,96,4.364967
eigts_t_soa,1,55191,120000,96,97,4.302979
eigts_t_soa,1,55191,120000,96,98,4.271984
eigts_t_soa,1,55191,120000,96,99,4.262924
sorted_soa,1,55191,120000,96,0,12.231112
sorted_soa,1,55191,120000,96,1,10.785103
sorted_soa,1,55191,120000,96,2,10.688066
sorted_soa,1,55191,120000,96,3,10.679960
sorted_soa,1,55191,120000,96,4,16.699791
sorted_soa,1,55191,120000,96,5,10.597944
sorted_soa,1,55191,120000,96,6,11.882067
sorted_soa,1,55191,120000,96,7,10.452032
sorted_soa,1,55191,120000,96,8,10.458231
sorted_soa,1,55191,120000,96,9,11.687040
sorted_soa,1,55191,120000,96,10,10.387897
sorted_soa,1,55191,120000,96,11,10.393143
sorted_soa,1,55191,120000,96,12,10.519028
sorted_soa,1,55191,120000,96,13,16.515970
sorted_soa,1,55191,120000,96,14,10.401011
sorted_soa,1,55191,120000,96,15,10.347128
sorted_soa,1,55191,120000,96,16,10.399103
sorted_soa,1,55191,120000,96,17,10.314941
sorted_soa,1,55191,120000,96,18,11.687994
sorted_soa,1,55191,120000,96,19,10.416985
sorted_soa,1,55191,120000,96,20,10.238886
sorted_soa,1,55191,120000,96,21,10.453939
sorted_soa,1,55191,120000,96,22,16.430140
sorted_soa,1,55191,120000,96,23,10.289907
sorted_soa,1,55191,120000,96,24,10.275841
sorted_soa,1,55191,120000,96,25,10.304928
sorted_soa,1,55191,120000,96,26,10.408163
sorted_soa,1,55191,120000,96,27,11.551142
sorted_soa,1,55191,120000,96,28,10.313988
sorted_soa,1,55191,120000,96,29,10.242939
sorted_soa,1,55191,120000,96,30,10.249138
sorted_soa,1,55191,120000,96,31,16.311884
sorted_soa,1,55191,120000,96,32,11.967897
sorted_soa,1,55191,120000,96,33,10.375023
sorted_soa,1,55191,120000,96,34,10.364056
sorted_soa,1,55191,120000,96,35,10.324001
sorted_soa,1,55191,120000,96,36,11.141062
sorted_soa,1,55191,120000,96,37,10.277033
sorted_soa,1,55191,120000,96,38,10.246038
sorted_soa,1,55191,120000,96,39,10.327816
sorted_soa,1,55191,120000,96,40,16.583920
sorted_soa,1,55191,120000,96,41,10.344982
sorted_soa,1,55191,120000,96,42,10.241985
sorted_soa,1,55191,120000,96,43,10.307074
sorted_soa,1,55191,120000,96,44,10.372877
sorted_soa,1,55191,120000,96,45,11.465073
sorted_soa,1,55191,120000,96,46,10.330915
sorted_soa,1,55191,120000,96,47,10.251999
sorted_soa,1,55191,120000,96,48,10.318995
sorted_soa,1,55191,120000,96,49,16.328096
sorted_soa,1,55191,120000,96,50,10.296106
sorted_soa,1,55191,120000,96,51,10.303020
sorted_soa,1,55191,120000,96,52,11.053085
sorted_soa,1,55191,120000,96,53,10.334015
sorted_soa,1,55191,120000,96,54,11.605024
sorted_soa,1,55191,120000,96,55,10.377884
sorted_soa,1,55191,120000,96,56,10.339022
sorted_soa,1,55191,120000,96,57,10.289907
sorted_soa,1,55191,120000,96,58,16.206026
sorted_soa,1,55191,120000,96,59,10.335207
sorted_soa,1,55191,120000,96,60,11.542082
sorted_soa,1,55191,120000,96,61,10.503054
sorted_soa,1,55191,120000,96,62,10.336161
sorted_soa,1,55191,120000,96,63,11.306047
