variant,M,N,tile,nthreads,rep,time_s,bw_gbs,checksum,status
blk_conflict,16384,16384,16,288,51,0.005389240,1593.905,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,52,0.005400087,1590.703,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,53,0.007028741,1222.116,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,54,0.005421047,1584.553,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,55,0.006682351,1285.466,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,56,0.005473525,1569.361,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,57,0.024850392,345.666,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,58,0.028873404,297.503,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,59,0.006085090,1411.636,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,60,0.005407671,1588.472,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,61,0.005381528,1596.189,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,62,0.005419894,1584.890,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,63,0.005434358,1580.671,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,64,0.005396185,1591.853,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,65,0.006737261,1274.989,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,66,0.005379896,1596.673,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,67,0.005405687,1589.055,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,68,0.005468661,1570.756,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,69,0.005385528,1595.003,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,70,0.005388504,1594.122,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,71,0.006271068,1369.772,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,72,0.005442646,1578.264,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,73,0.005449943,1576.151,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,74,0.005408599,1588.200,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,75,0.005512403,1558.292,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,76,0.006387192,1344.869,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,77,0.005365529,1600.948,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,78,0.006063235,1416.725,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,79,0.005421335,1584.469,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,80,0.005464853,1571.851,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,81,0.005405688,1589.055,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,82,0.005391224,1593.318,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,83,0.005425399,1583.282,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,84,0.006282364,1367.309,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,85,0.005566995,1543.011,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,86,0.005860297,1465.785,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,87,0.005389240,1593.905,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,88,0.005412279,1587.120,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,89,0.005381592,1596.170,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,90,0.005433878,1580.811,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,91,0.005566963,1543.020,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,92,0.006263069,1371.522,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,93,0.005409431,1587.955,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,94,0.005387544,1594.406,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,95,0.008622514,996.222,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,96,0.006092482,1409.924,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,97,0.005383384,1595.638,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,98,0.005390903,1593.413,2.681670e+09,PASS
blk_conflict,16384,16384,16,288,99,0.005421399,1584.450,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,0,0.005455447,1574.561,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,1,0.005538996,1550.811,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,2,0.005599601,1534.026,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,3,0.006026852,1425.277,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,4,0.005462038,1572.661,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,5,0.005742221,1495.925,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,6,0.005485204,1566.019,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,7,0.005457557,1573.952,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,8,0.005494069,1563.492,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,9,0.005554771,1546.407,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,10,0.005413143,1586.866,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,11,0.005771116,1488.436,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,12,0.005396951,1591.627,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,13,0.005510708,1558.772,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,14,0.005448342,1576.614,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,15,0.005508372,1559.433,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,16,0.006538868,1313.673,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,17,0.005440407,1578.914,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,18,0.005388248,1594.198,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,19,0.005472214,1569.737,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,20,0.005447254,1576.929,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,21,0.005524051,1555.006,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,22,0.007247326,1185.256,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,23,0.005509172,1559.206,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,24,0.005436918,1579.927,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,25,0.005505108,1560.357,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,26,0.005482901,1566.677,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,27,0.005488597,1565.051,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,28,0.005445686,1577.383,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,29,0.005480596,1567.336,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,30,0.005503348,1560.856,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,31,0.006568435,1307.760,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,32,0.005506644,1559.922,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,33,0.007121666,1206.169,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,34,0.005436598,1580.020,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,35,0.005445942,1577.309,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,36,0.005415479,1586.182,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,37,0.005451095,1575.818,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,38,0.005511316,1558.600,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,39,0.005448406,1576.596,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,40,0.005477429,1568.242,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,41,0.005709838,1504.410,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,42,0.005453334,1575.171,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,43,0.005482996,1566.650,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,44,0.005461238,1572.891,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,45,0.005419127,1585.114,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,46,0.005500949,1561.537,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,47,0.005460470,1573.113,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,48,0.005419479,1585.011,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,49,0.005630448,1525.622,2.681670e+09,PASS
blk_all_rm,16384,16384,32,288,50,0.005463702,1572.182,2.681670e+09,PASS
